year,month,day,close,volume,start,high,low
2019,3,29,124000,421477,121500,124500,121500
2019,3,28,122000,449545,122500,123000,120500
2019,3,27,123000,429156,126000,126000,122000
2019,3,26,126500,452377,125500,127000,125000
2019,3,25,126000,279179,126000,128000,125000
2019,3,22,127000,379311,127000,129500,126000
2019,3,21,128000,399492,128500,131000,127000
2019,3,20,128500,371499,130000,131000,126500
2019,3,19,130500,200830,132000,132500,130000
2019,3,18,132000,248810,131500,133500,131000
2019,3,15,130500,907507,131000,132000,129500
2019,3,14,131000,554454,132500,133500,129000
2019,3,13,130500,268047,129500,132000,128000
2019,3,12,130500,367651,135000,135500,129500
2019,3,11,133500,151479,131500,133500,131000
2019,3,8,133000,304114,135500,136000,131500
2019,3,7,138500,254573,139500,139500,136500
2019,3,6,137500,403724,136500,139000,134500
2019,3,5,135500,387063,140000,140000,135000
2019,3,4,138000,743644,135000,139500,134000
2019,2,28,133000,584183,130500,136000,130000
2019,2,27,129500,322664,132000,134000,129000
2019,2,26,131500,591643,126500,134000,126000
2019,2,25,126000,338113,127000,128500,125500
2019,2,22,127000,301395,129500,129500,125000
2019,2,21,129000,347083,126500,130000,126500
2019,2,20,127000,231753,126500,128000,125500
2019,2,19,126500,218351,127000,128000,125500
2019,2,18,127000,533191,129500,131000,125500
2019,2,15,127500,420100,128500,131000,127500
2019,2,14,127500,700427,125000,130500,125000
2019,2,13,125000,373571,123500,126500,123500
2019,2,12,123500,1160217,123500,124000,121500
2019,2,11,125500,801465,127000,128500,125000
2019,2,8,126000,704393,126500,129000,124500
2019,2,7,129000,737938,132000,134000,128500
2019,2,1,133500,530284,138000,140000,133000
2019,1,31,136000,1054276,138000,143500,136000
2019,1,30,136000,462280,139000,139500,133000
2019,1,29,136000,411369,130000,136500,130000
2019,1,28,132000,283360,129500,132500,129500
2019,1,25,130000,281650,127500,131000,127000
2019,1,24,129500,562335,131000,132500,127500
2019,1,23,132500,259375,130000,134500,130000
2019,1,22,130000,502285,128500,130500,126500
2019,1,21,131000,457161,138000,138000,131000
2019,1,18,137500,328761,137000,138500,136500
2019,1,17,136000,407099,131500,138000,131500
2019,1,16,132500,272719,132500,135000,131000
2019,1,15,132500,335999,127500,132500,127500
2019,1,14,127000,525411,130000,130500,125000
2019,1,11,131000,322925,133000,134500,130500
2019,1,10,131000,293112,132000,134500,130000
2019,1,9,133000,381372,131000,134500,129500
2019,1,8,130000,376127,132000,134000,129000
2019,1,7,131500,502619,128000,132500,127000
2019,1,4,125500,520785,123500,126000,122500
2019,1,3,122000,525020,120000,125000,119000
2019,1,2,118000,356120,121000,122000,117000
2018,12,28,122000,322665,122500,123000,120500
2018,12,27,122500,371637,120500,123000,118500
2018,12,26,119000,275517,121000,122000,117500
2018,12,24,123000,278884,122000,124500,121000
2018,12,21,121500,507653,127000,127000,121000
2018,12,20,127000,364624,125500,128000,123500
2018,12,19,127500,385472,123000,128500,122500
2018,12,18,122000,342972,120500,124000,120000
2018,12,17,122000,294847,124000,124000,120500
2018,12,14,123500,259268,123500,124000,121500
2018,12,13,124000,972556,125500,125500,123000
2018,12,12,124500,490812,124000,126000,122500
2018,12,11,123000,506349,120000,123500,117500
2018,12,10,119000,376421,119000,121500,117500
2018,12,7,121000,565663,121500,123500,119500
2018,12,6,120000,445309,123000,124000,119500
2018,12,5,125000,308805,124500,127000,123000
2018,12,4,123500,512742,127500,127500,122500
2018,12,3,126000,486166,130500,130500,125000
2018,11,30,126500,801837,131000,131000,126000
2018,11,29,130500,559552,133000,134000,129000
2018,11,28,129000,645902,128500,130500,126500
2018,11,27,125000,637199,124000,129500,122500
2018,11,26,124000,805023,115000,124500,114500
2018,11,23,114000,691736,110000,115500,109500
2018,11,22,109500,504744,107000,111500,107000
2018,11,21,106500,525328,105500,107000,104500
2018,11,20,108000,693868,110000,112000,107000
2018,11,19,111500,697289,113000,114000,110500
2018,11,16,112500,872059,113500,114500,111500
2018,11,15,112500,576671,116000,116500,111500
2018,11,14,115500,335405,115500,116500,114000
2018,11,13,116000,435937,115500,117500,114000
2018,11,12,115000,260849,114500,116500,114500
2018,11,9,115000,295733,115000,118000,115000
2018,11,8,116500,404191,118000,120000,115500
2018,11,7,115500,385827,117500,119000,113500
2018,11,6,117000,453810,114000,117500,113500
2018,11,5,113500,442640,115000,115500,111500
2018,11,2,116500,1320415,111500,118500,111500
2018,11,1,111500,805655,113500,116500,110500
2018,10,31,114500,1016429,110500,115000,108500
2018,10,30,110500,939865,108000,112000,104000
2018,10,29,109500,649910,112500,113500,109000
2018,10,26,113000,1544405,119000,119000,110000
2018,10,25,119000,1529110,120500,121000,114000
2018,10,24,127000,679196,127500,129000,124500
2018,10,23,125500,822259,129000,130000,123500
2018,10,22,129000,324730,127500,130000,125500
2018,10,19,127500,1114452,124500,127500,124000
2018,10,18,125000,880738,128000,128000,123500
2018,10,17,130000,5304519,132500,134500,129500
2018,10,16,133500,575704,137500,138500,130000
2018,10,15,136000,642772,138500,139000,135000
2018,10,12,142000,654013,138000,142000,132500
2018,10,11,704000,0,704000,704000,704000
2018,10,10,704000,0,704000,704000,704000
2018,10,8,704000,0,704000,704000,704000
2018,10,5,704000,85596,682000,716000,682000
2018,10,4,695000,70697,700000,702000,685000
2018,10,2,689000,148984,715000,715000,686000
2018,10,1,713000,42217,718000,722000,711000
2018,9,28,716000,97465,717000,719000,713000
2018,9,27,713000,78015,715000,730000,712000
2018,9,21,725000,75131,741000,743000,723000
2018,9,20,731000,57439,722000,734000,722000
2018,9,19,731000,55286,726000,734000,725000
2018,9,18,725000,55452,720000,729000,720000
2018,9,17,728000,53951,725000,731000,723000
2018,9,14,730000,73168,726000,733000,724000
2018,9,13,723000,102811,735000,735000,723000
2018,9,12,730000,58216,730000,734000,726000
2018,9,11,726000,58594,723000,731000,722000
2018,9,10,725000,71966,720000,732000,720000
2018,9,7,732000,64573,732000,735000,722000
2018,9,6,730000,70491,736000,740000,727000
2018,9,5,736000,118285,753000,753000,727000
2018,9,4,755000,37456,757000,757000,749000
2018,9,3,754000,31207,753000,755000,747000
2018,8,31,752000,57953,747000,756000,746000
2018,8,30,746000,47795,748000,757000,745000
2018,8,29,748000,54950,756000,760000,748000
2018,8,28,756000,46667,772000,772000,753000
2018,8,27,769000,44748,763000,775000,760000
2018,8,24,758000,54260,771000,779000,755000
2018,8,23,772000,99084,755000,773000,752000
2018,8,22,747000,47935,747000,748000,741000
2018,8,21,747000,48321,754000,761000,747000
2018,8,20,755000,38936,764000,766000,753000
2018,8,17,755000,38780,754000,768000,748000
2018,8,16,750000,114099,750000,763000,745000
2018,8,14,757000,61603,760000,767000,754000
2018,8,13,755000,83668,767000,767000,750000
2018,8,10,771000,69084,777000,782000,770000
2018,8,9,779000,133034,753000,779000,745000
2018,8,8,750000,62482,742000,756000,742000
2018,8,7,744000,64837,742000,754000,736000
2018,8,6,735000,60607,733000,748000,731000
2018,8,3,731000,106877,723000,731000,721000
2018,8,2,728000,80977,728000,738000,721000
2018,8,1,728000,102959,718000,728000,715000
2018,7,31,716000,123684,726000,728000,712000
2018,7,30,730000,108666,747000,748000,726000
2018,7,27,751000,113819,735000,751000,733000
2018,7,26,751000,224252,752000,761000,716000
2018,7,25,746000,94581,759000,759000,742000
2018,7,24,745000,84503,775000,776000,742000
2018,7,23,774000,81430,771000,777000,765000
2018,7,20,770000,50449,765000,772000,755000
2018,7,19,765000,50422,772000,780000,763000
2018,7,18,764000,31762,762000,771000,759000
2018,7,17,759000,52977,769000,769000,755000
2018,7,16,771000,57725,771000,773000,767000
2018,7,13,771000,75970,780000,782000,765000
2018,7,12,782000,95967,775000,782000,764000
2018,7,11,769000,86885,763000,771000,757000
2018,7,10,760000,75129,757000,768000,756000
2018,7,9,755000,94376,749000,779000,748000
2018,7,6,749000,81867,755000,758000,746000
2018,7,5,765000,57319,756000,769000,756000
2018,7,4,768000,179939,769000,779000,760000
2018,7,3,747000,86305,759000,763000,743000
2018,7,2,751000,107918,765000,765000,745000
2018,6,29,763000,155915,750000,764000,748000
2018,6,28,747000,136537,738000,751000,726000
2018,6,27,739000,87276,747000,748000,739000
2018,6,26,735000,107528,742000,746000,730000
2018,6,25,748000,255266,728000,750000,727000
2018,6,22,723000,160314,690000,724000,690000
2018,6,21,699000,117882,685000,703000,684000
2018,6,20,689000,106479,689000,692000,687000
2018,6,19,688000,110322,690000,694000,688000
2018,6,18,694000,105859,690000,695000,686000
2018,6,15,690000,140302,705000,706000,687000
2018,6,14,707000,158911,719000,725000,705000
2018,6,12,717000,124267,712000,719000,704000
2018,6,11,711000,137850,701000,712000,695000
2018,6,8,701000,188291,680000,708000,680000
2018,6,7,680000,78181,675000,682000,674000
2018,6,5,674000,67152,678000,680000,664000
2018,6,4,673000,81871,681000,687000,671000
2018,6,1,680000,91461,674000,686000,672000
2018,5,31,669000,210193,660000,671000,654000
2018,5,30,652000,133965,667000,670000,648000
2018,5,29,668000,93537,679000,680000,667000
2018,5,28,680000,54086,685000,687000,679000
2018,5,25,685000,75755,685000,694000,682000
2018,5,24,680000,44487,682000,685000,678000
2018,5,23,684000,86056,680000,688000,677000
2018,5,21,682000,101118,686000,690000,676000
2018,5,18,688000,113041,697000,700000,684000
2018,5,17,697000,92363,700000,703000,697000
2018,5,16,700000,124013,712000,715000,698000
2018,5,15,711000,79945,714000,718000,711000
2018,5,14,717000,57749,720000,722000,714000
2018,5,11,717000,109545,721000,729000,714000
2018,5,10,720000,83361,730000,735000,718000
2018,5,9,727000,95131,730000,740000,723000
2018,5,8,731000,97455,727000,738000,721000
2018,5,4,717000,102357,725000,735000,717000
2018,5,3,727000,63328,739000,745000,726000
2018,5,2,738000,101865,726000,739000,724000
2018,4,30,716000,79731,721000,721000,712000
2018,4,27,716000,209837,725000,727000,712000
2018,4,26,725000,214225,732000,746000,725000
2018,4,25,743000,123783,726000,751000,724000
2018,4,24,725000,99598,735000,735000,722000
2018,4,23,735000,62432,727000,738000,727000
2018,4,20,728000,95897,738000,745000,726000
2018,4,19,738000,124519,742000,748000,734000
2018,4,18,752000,83269,751000,758000,750000
2018,4,17,748000,88425,754000,758000,745000
2018,4,16,751000,78420,765000,765000,750000
2018,4,13,764000,68271,758000,766000,753000
2018,4,12,757000,111805,769000,771000,755000
2018,4,11,771000,61650,772000,781000,769000
2018,4,10,775000,79128,771000,783000,769000
2018,4,9,774000,58079,769000,774000,764000
2018,4,6,770000,76814,776000,782000,766000
2018,4,5,779000,94462,764000,779000,762000
2018,4,4,754000,165929,782000,786000,747000
2018,4,3,785000,68203,798000,799000,780000
2018,4,2,785000,79620,783000,792000,782000
2018,3,30,792000,57761,794000,799000,786000
2018,3,29,786000,67560,784000,790000,778000
2018,3,28,784000,52460,787000,793000,777000
2018,3,27,789000,56632,800000,800000,786000
2018,3,26,789000,55239,778000,790000,777000
2018,3,23,783000,97868,788000,792000,780000
2018,3,22,803000,67346,799000,805000,798000
2018,3,21,794000,84913,795000,798000,792000
2018,3,20,795000,88391,777000,796000,774000
2018,3,19,785000,120014,801000,802000,782000
2018,3,16,801000,143598,816000,817000,797000
2018,3,15,820000,68305,813000,824000,807000
2018,3,14,809000,75328,813000,814000,801000
2018,3,13,820000,121223,806000,826000,803000
2018,3,12,806000,69011,808000,815000,804000
2018,3,9,802000,85805,803000,814000,797000
2018,3,8,799000,79218,798000,799000,791000
2018,3,7,795000,72110,804000,805000,791000
2018,3,6,796000,78012,786000,800000,782000
2018,3,5,779000,79122,786000,790000,779000
2018,3,2,786000,217305,794000,800000,772000
2018,2,28,803000,390265,808000,818000,802000
2018,2,27,804000,142978,810000,813000,801000
2018,2,26,810000,127128,834000,834000,808000
2018,2,23,829000,70864,831000,842000,820000
2018,2,22,827000,72242,831000,837000,819000
2018,2,21,833000,141568,810000,836000,809000
2018,2,20,807000,67201,818000,818000,804000
2018,2,19,820000,83337,830000,830000,815000
2018,2,14,811000,74164,812000,819000,808000
2018,2,13,805000,137025,813000,822000,803000
2018,2,12,800000,190743,817000,817000,798000
2018,2,9,808000,158070,817000,830000,806000
2018,2,8,843000,102950,860000,860000,842000
2018,2,7,843000,95763,870000,872000,840000
2018,2,6,851000,154539,864000,878000,838000
2018,2,5,879000,96967,905000,905000,877000
2018,2,2,905000,82151,930000,932000,902000
2018,2,1,923000,80607,910000,932000,909000
2018,1,31,910000,125184,933000,945000,910000
2018,1,30,931000,102118,928000,950000,923000
2018,1,29,932000,102916,923000,948000,922000
2018,1,26,927000,111369,913000,929000,910000
2018,1,25,913000,169190,878000,922000,867000
2018,1,24,878000,118121,889000,889000,870000
2018,1,23,889000,80475,899000,899000,884000
2018,1,22,893000,75543,884000,893000,882000
2018,1,19,881000,100565,905000,907000,880000
2018,1,18,903000,90308,893000,906000,893000
2018,1,17,888000,107026,903000,906000,888000
2018,1,16,903000,95302,919000,924000,893000
2018,1,15,921000,59200,917000,925000,911000
2018,1,12,909000,89414,920000,930000,901000
2018,1,11,917000,93854,928000,934000,909000
2018,1,10,928000,120097,943000,975000,927000
2018,1,9,944000,78027,944000,952000,933000
2018,1,8,950000,196338,915000,953000,908000
2018,1,5,908000,136811,893000,918000,880000
2018,1,4,893000,130112,879000,897000,873000
2018,1,3,871000,84790,876000,884000,864000
2018,1,2,885000,93587,871000,885000,870000
2017,12,28,870000,65370,880000,881000,860000
2017,12,27,877000,57356,872000,878000,866000
2017,12,26,874000,103805,865000,880000,859000
2017,12,22,862000,87458,850000,864000,843000
2017,12,21,842000,82697,849000,853000,834000
2017,12,20,849000,68341,859000,868000,849000
2017,12,19,855000,79667,863000,870000,850000
2017,12,18,860000,118097,844000,865000,840000
2017,12,15,844000,91136,841000,844000,837000
2017,12,14,835000,143097,842000,849000,835000
2017,12,13,841000,71600,829000,842000,824000
2017,12,12,828000,73019,822000,845000,822000
2017,12,11,826000,57600,830000,835000,820000
2017,12,8,830000,58893,835000,838000,821000
2017,12,7,837000,155000,834000,848000,829000
2017,12,6,826000,69199,833000,834000,824000
2017,12,5,833000,64004,840000,843000,831000
2017,12,4,839000,136027,837000,848000,828000
2017,12,1,831000,153285,809000,833000,801000
2017,11,30,800000,157332,811000,811000,800000
2017,11,29,812000,91818,805000,814000,802000
2017,11,28,807000,95372,799000,811000,796000
2017,11,27,795000,117386,808000,809000,788000
2017,11,24,810000,68255,800000,812000,797000
2017,11,23,801000,67619,805000,807000,794000
2017,11,22,801000,95432,814000,815000,798000
2017,11,21,808000,79682,802000,810000,798000
2017,11,20,801000,85893,808000,809000,796000
2017,11,17,805000,145275,807000,822000,802000
2017,11,16,802000,86510,805000,808000,798000
2017,11,15,805000,91183,805000,808000,792000
2017,11,14,805000,118432,822000,822000,802000
2017,11,13,819000,94173,811000,824000,807000
2017,11,10,814000,157249,822000,830000,807000
2017,11,9,825000,176602,843000,844000,824000
2017,11,8,849000,102691,854000,856000,842000
2017,11,7,860000,84428,872000,872000,850000
2017,11,6,861000,64415,860000,874000,855000
2017,11,3,863000,62974,852000,868000,850000
2017,11,2,856000,70554,860000,873000,855000
2017,11,1,860000,232078,870000,879000,853000
2017,10,31,894000,131019,875000,896000,868000
2017,10,30,876000,105718,887000,899000,870000
2017,10,27,879000,236645,860000,879000,860000
2017,10,26,840000,342341,844000,854000,830000
2017,10,25,804000,93258,800000,811000,795000
2017,10,24,801000,55457,797000,810000,795000
2017,10,23,799000,64870,806000,812000,793000
2017,10,20,801000,103091,818000,823000,792000
2017,10,19,811000,179233,818000,826000,805000
2017,10,18,815000,219631,768000,817000,768000
2017,10,17,768000,92894,767000,772000,764000
2017,10,16,762000,65306,764000,767000,759000
2017,10,13,762000,73043,768000,768000,758000
2017,10,12,768000,114527,751000,772000,751000
2017,10,11,751000,59229,751000,755000,746000
2017,10,10,756000,164559,747000,770000,744000
2017,9,29,745000,52799,733000,749000,733000
2017,9,28,733000,108761,730000,745000,730000
2017,9,27,734000,92054,750000,752000,734000
2017,9,26,753000,75843,746000,755000,736000
2017,9,25,754000,73864,760000,763000,749000
2017,9,22,764000,64961,765000,775000,755000
2017,9,21,763000,67757,777000,781000,760000
2017,9,20,783000,86367,774000,787000,767000
2017,9,19,770000,73974,775000,777000,764000
2017,9,18,781000,122896,762000,786000,761000
2017,9,15,760000,99262,764000,764000,752000
2017,9,14,765000,226589,730000,769000,729000
2017,9,13,729000,74276,733000,735000,725000
2017,9,12,735000,83031,723000,742000,718000
2017,9,11,720000,75517,727000,727000,717000
2017,9,8,727000,70880,725000,733000,724000
2017,9,7,730000,68175,736000,737000,730000
2017,9,6,737000,80239,729000,739000,725000
2017,9,5,736000,97577,728000,742000,727000
2017,9,4,726000,140477,724000,734000,724000
2017,9,1,746000,146540,757000,761000,745000
2017,8,31,755000,198250,769000,770000,751000
2017,8,30,774000,112999,778000,783000,771000
2017,8,29,778000,105691,779000,780000,767000
2017,8,28,783000,109037,781000,793000,779000
2017,8,25,780000,82607,771000,787000,771000
2017,8,24,771000,116996,770000,774000,766000
2017,8,23,773000,97015,772000,781000,770000
2017,8,22,767000,229898,781000,781000,763000
2017,8,21,781000,40484,784000,785000,775000
2017,8,18,784000,52621,773000,785000,773000
2017,8,17,777000,73408,781000,786000,776000
2017,8,16,787000,69817,780000,790000,779000
2017,8,14,779000,79397,807000,807000,776000
2017,8,11,795000,53942,781000,798000,780000
2017,8,10,794000,73502,794000,802000,791000
2017,8,9,798000,51973,798000,807000,797000
2017,8,8,810000,104049,801000,816000,800000
2017,8,7,796000,148923,777000,803000,768000
2017,8,4,776000,67353,779000,785000,776000
2017,8,3,778000,134930,794000,798000,775000
2017,8,2,795000,83691,792000,800000,791000
2017,8,1,796000,82928,794000,802000,790000
2017,7,31,803000,87685,799000,808000,786000
2017,7,28,799000,125875,821000,824000,799000
2017,7,27,825000,70479,820000,829000,819000
2017,7,26,825000,82343,840000,841000,819000
2017,7,25,837000,65990,834000,838000,824000
2017,7,24,833000,68561,837000,838000,821000
2017,7,21,839000,60799,832000,840000,832000
2017,7,20,835000,63638,833000,842000,827000
2017,7,19,835000,69438,831000,842000,830000
2017,7,18,830000,63292,841000,844000,826000
2017,7,17,839000,84952,840000,844000,835000
2017,7,14,839000,98662,829000,839000,826000
2017,7,13,830000,91884,817000,837000,817000
2017,7,12,821000,70912,831000,839000,815000
2017,7,11,830000,82714,813000,835000,813000
2017,7,10,813000,94323,829000,834000,813000
2017,7,7,838000,93149,825000,841000,822000
2017,7,6,825000,108236,834000,835000,818000
2017,7,5,835000,65120,837000,840000,831000
2017,7,4,840000,44926,840000,847000,837000
2017,7,3,844000,64145,844000,850000,833000
2017,6,30,838000,111979,845000,850000,835000
2017,6,29,853000,72186,864000,868000,851000
2017,6,28,861000,101311,858000,865000,851000
2017,6,27,869000,686346,890000,902000,866000
2017,6,26,888000,58948,891000,903000,881000
2017,6,23,887000,61621,884000,896000,875000
2017,6,22,880000,59325,878000,888000,871000
2017,6,21,880000,97753,857000,881000,832000
2017,6,20,866000,83933,892000,893000,864000
2017,6,19,878000,63532,887000,898000,876000
2017,6,16,892000,96765,889000,892000,873000
2017,6,15,885000,76874,880000,896000,879000
2017,6,14,883000,133198,898000,914000,875000
2017,6,13,895000,112622,895000,919000,891000
2017,6,12,895000,198383,926000,933000,895000
2017,6,9,960000,183462,895000,975000,894000
2017,6,8,890000,105056,885000,893000,877000
2017,6,7,876000,84108,876000,888000,871000
2017,6,5,876000,104348,854000,887000,854000
2017,6,2,864000,68640,843000,864000,843000
2017,6,1,842000,55107,850000,860000,842000
2017,5,31,845000,95528,849000,864000,843000
2017,5,30,852000,67161,856000,859000,845000
2017,5,29,856000,45405,860000,864000,852000
2017,5,26,855000,61658,860000,863000,854000
2017,5,25,852000,66807,855000,858000,848000
2017,5,24,852000,91609,850000,855000,842000
2017,5,23,842000,74596,846000,850000,838000
2017,5,22,847000,70139,848000,848000,834000
2017,5,19,832000,125157,822000,833000,822000
2017,5,18,824000,58999,829000,832000,817000
2017,5,17,832000,73344,835000,838000,829000
2017,5,16,839000,54957,839000,850000,830000
2017,5,15,839000,47526,853000,854000,834000
2017,5,12,848000,76597,864000,865000,842000
2017,5,11,866000,174898,841000,866000,837000
2017,5,10,824000,141076,859000,878000,823000
2017,5,8,845000,133891,823000,845000,815000
2017,5,4,823000,88182,806000,823000,803000
2017,5,2,801000,108742,800000,807000,790000
2017,4,28,800000,112573,791000,803000,791000
2017,4,27,791000,169134,796000,800000,785000
2017,4,26,807000,161105,815000,816000,804000
2017,4,25,815000,151351,815000,815000,803000
2017,4,24,810000,86866,811000,813000,805000
2017,4,21,813000,85913,801000,813000,796000
2017,4,20,796000,98297,785000,800000,781000
2017,4,19,777000,82834,778000,785000,777000
2017,4,18,778000,54222,791000,791000,777000
2017,4,17,785000,55583,780000,793000,773000
2017,4,14,787000,59789,798000,811000,786000
2017,4,13,802000,173040,773000,803000,770000
2017,4,12,768000,205449,773000,777000,757000
2017,4,11,770000,263066,810000,811000,767000
2017,4,10,818000,71406,823000,828000,811000
2017,4,7,828000,57671,837000,842000,825000
2017,4,6,840000,72103,838000,840000,826000
2017,4,5,843000,99674,857000,859000,835000
2017,4,4,850000,59594,868000,869000,846000
2017,4,3,873000,54884,855000,878000,843000
2017,3,31,855000,50026,861000,870000,854000
2017,3,30,861000,57075,865000,874000,856000
2017,3,29,864000,58716,859000,865000,854000
2017,3,28,853000,82475,885000,886000,851000
2017,3,27,885000,60459,865000,892000,865000
2017,3,24,872000,55786,864000,880000,864000
2017,3,23,864000,80062,860000,872000,851000
2017,3,22,849000,79212,870000,871000,846000
2017,3,21,871000,150195,828000,872000,825000
2017,3,20,818000,59293,830000,830000,810000
2017,3,17,827000,59069,825000,833000,819000
2017,3,16,819000,53315,834000,835000,817000
2017,3,15,820000,40787,817000,826000,810000
