year,month,day,close,volume,start,high,low
2019,5,20,129000,825485,125500,129500,125500
2019,5,17,125500,298037,127000,128500,125000
2019,5,16,127500,1005933,133000,135000,127000
2019,5,15,128000,494972,127500,130000,125500
2019,5,14,128000,442314,128500,129500,127000
2019,5,13,129000,384073,128000,131000,128000
2019,5,10,130000,544413,131500,134000,128000
2019,5,9,131000,810123,135000,135500,131000
2019,5,8,135500,424168,134500,136000,134000
2019,5,7,136000,545860,134500,137000,134000
2019,5,3,137500,430867,137500,138500,136500
2019,5,2,138500,430420,138000,140500,137000
2019,4,30,138500,623895,139500,140500,138000
2019,4,29,139000,758885,136500,139500,136500
2019,4,26,135500,657701,138000,138500,134500
2019,4,25,138000,598551,138500,139000,136500
2019,4,24,138500,1394398,139000,140000,136000
2019,4,23,136000,480332,134000,137000,133000
2019,4,22,134000,231200,133000,134500,132000
2019,4,19,134000,335516,135000,135500,133000
2019,4,18,134000,1523085,133500,137000,132500
2019,4,17,131000,535629,128500,131000,127500
2019,4,16,128500,753845,126500,130500,125500
2019,4,15,125500,222997,126000,127000,125000
2019,4,12,126500,286762,127000,128000,125500
2019,4,11,128000,551990,127500,128000,125500
2019,4,10,127500,349261,126500,128500,126500
2019,4,9,127000,317656,125500,128000,125500
2019,4,8,128000,455205,126500,128500,125500
2019,4,5,126000,468793,124500,126500,124000
2019,4,4,123500,464644,123000,125000,122500
2019,4,3,124000,651778,118500,124000,118000
2019,4,2,119000,374423,119500,120000,117500
2019,4,1,120500,363959,120000,121000,119000
2019,3,29,119500,432923,120000,122000,119000
2019,3,28,119500,304740,118500,120000,118000
2019,3,27,118500,236825,118500,119500,118000
2019,3,26,118500,463924,120000,121000,118500
2019,3,25,120000,458292,121000,122000,119000
2019,3,22,123500,486194,124000,125500,121500
2019,3,21,124500,321599,124000,126000,122500
2019,3,20,124000,316345,123000,124000,121000
2019,3,19,124000,303901,124000,125000,123000
2019,3,18,124000,383652,122000,124000,121500
2019,3,15,121000,877363,119000,122000,118000
2019,3,14,119000,1326511,124000,124000,117000
2019,3,13,122500,797741,126000,126000,120500
2019,3,12,125500,621289,121500,125500,121500
2019,3,11,121000,281873,121000,121500,119000
2019,3,8,120000,467762,125000,125000,120000
2019,3,7,125500,791500,126500,129000,123000
2019,3,6,124500,599316,122500,126500,121500
2019,3,5,121500,428825,121500,122000,119500
2019,3,4,122000,937284,125000,126000,121000
2019,2,28,126500,946738,127500,129000,126000
2019,2,27,129000,1233285,128000,130000,126000
2019,2,26,122500,781497,121500,124000,121500
2019,2,25,121000,314081,120500,122500,120000
2019,2,22,121000,353516,119500,121500,119500
2019,2,21,120000,588691,118500,121000,118500
2019,2,20,119000,735087,119500,121500,119000
2019,2,19,119500,470357,119500,120500,119000
2019,2,18,120500,557734,121000,122000,118500
2019,2,15,121000,446734,121000,121500,120000
2019,2,14,121500,1072937,123500,124000,119500
2019,2,13,124500,620173,128500,128500,124000
2019,2,12,128500,443035,129000,129000,126500
2019,2,11,127500,425879,126000,129000,126000
2019,2,8,125500,365392,125500,126500,124500
2019,2,7,126000,530165,128500,129000,125500
2019,2,1,129500,392755,129500,130000,128500
2019,1,31,129500,509642,130000,131000,128500
2019,1,30,129500,463542,128500,129500,126500
2019,1,29,128000,445671,126500,128500,126000
2019,1,28,126500,541428,128500,130000,125500
2019,1,25,128500,535338,127500,130000,127500
2019,1,24,130000,778826,128000,130000,124500
2019,1,23,129000,422209,128000,130000,127000
2019,1,22,127500,446263,126500,128000,125000
2019,1,21,127000,657273,132000,132000,126500
2019,1,18,131000,556106,129500,131500,129500
2019,1,17,129500,513711,128500,130000,127500
2019,1,16,128500,397335,127000,129000,126000
2019,1,15,127500,828015,121000,128000,120500
2019,1,14,121500,297709,122500,124000,121000
2019,1,11,123000,440529,123000,124500,122000
2019,1,10,123000,648837,121500,123000,119500
2019,1,9,123000,846392,119000,124000,119000
2019,1,8,119500,582117,121500,123500,118500
2019,1,7,120500,428416,121000,121500,119500
2019,1,4,119500,1326978,116000,123000,116000
2019,1,3,116500,608591,113000,118500,113000
2019,1,2,114000,565493,117500,118000,113500
2018,12,28,118500,398062,118500,120000,117500
2018,12,27,118500,458613,118000,120000,117500
2018,12,26,120000,550552,121500,122000,118500
2018,12,24,123000,301455,122000,124000,121500
2018,12,21,122500,643918,120500,122500,119500
2018,12,20,121500,682779,121500,124500,120500
2018,12,19,123000,841175,118500,123500,118500
2018,12,18,118000,889260,117500,120000,116000
2018,12,17,116500,602835,115000,118500,112500
2018,12,14,116500,534429,119000,120000,115000
2018,12,13,118500,1093587,116500,120000,116500
2018,12,12,118500,1558536,111500,121500,111000
2018,12,11,111500,372363,109500,112500,108500
2018,12,10,110500,367098,108500,111000,108500
2018,12,7,111000,566780,110000,112000,109500
2018,12,6,110500,896541,107500,112500,106000
2018,12,5,107500,519108,106000,108500,106000
2018,12,4,107500,612079,108500,108500,105500
2018,12,3,108500,723565,108500,109000,106500
2018,11,30,107000,3017114,103000,108000,102500
2018,11,29,100000,811011,102000,103000,99100
2018,11,28,101000,602728,100500,101500,99800
2018,11,27,101000,1436195,95900,101500,95800
2018,11,26,95100,663188,93600,95800,93500
2018,11,23,93700,558490,92800,94000,92600
2018,11,22,92800,1527106,98000,98000,92500
2018,11,21,97800,883111,96500,97900,95800
2018,11,20,97500,1295271,101000,101000,97100
2018,11,19,101500,555495,103000,103500,101000
2018,11,16,103000,361507,104000,104500,102000
2018,11,15,103000,449187,101000,103500,100500
2018,11,14,101500,637102,103500,104500,100500
2018,11,13,102500,397209,99900,102500,99600
2018,11,12,102000,792697,105000,105500,100500
2018,11,9,105000,668003,106000,110000,104500
2018,11,8,105500,588487,109000,109000,105500
2018,11,7,107500,619311,106500,108000,105500
2018,11,6,107500,775343,105000,108500,104500
2018,11,5,104000,921610,107000,107500,103500
2018,11,2,110000,586857,107000,110500,106500
2018,11,1,108500,487868,106500,109000,104500
2018,10,31,106500,752213,106500,107000,103500
2018,10,30,107500,429587,106500,109500,106000
2018,10,29,106000,876545,106000,108500,104000
2018,10,26,108000,867074,110000,113000,107500
2018,10,25,110000,1633392,116000,116000,102500
2018,10,24,117000,776694,117500,118500,116000
2018,10,23,116500,575347,117000,118000,114000
2018,10,22,118000,378176,115000,118000,114500
2018,10,19,115500,493067,114500,117500,114000
2018,10,18,116000,708181,118000,118500,114000
2018,10,17,118500,385112,117500,119500,116500
2018,10,16,116500,503295,114000,117500,113500
2018,10,15,113500,697689,116500,117000,111500
2018,10,12,115500,672541,115500,118000,114500
2018,10,11,116000,701523,118500,120500,116000
2018,10,10,120000,536984,122500,123000,119500
2018,10,8,122000,386710,123500,124000,121500
2018,10,5,124500,284015,126000,126000,123000
2018,10,4,124500,671140,128500,129000,122500
2018,10,2,128500,215297,128500,129500,128000
2018,10,1,129000,233662,130000,130000,128500
2018,9,28,129500,295867,130000,130500,128000
2018,9,27,130500,465760,130000,130500,128500
2018,9,21,129000,765535,131000,131000,127500
2018,9,20,129000,378436,126500,130000,126000
2018,9,19,126500,420484,128500,129000,125500
2018,9,18,128000,368661,128500,130000,128000
2018,9,17,128500,305158,129000,129500,128000
2018,9,14,129500,259936,129500,131000,129000
2018,9,13,128500,411245,130500,130500,128000
2018,9,12,129500,340635,128500,131000,128000
2018,9,11,128000,514468,130000,130500,128000
2018,9,10,131000,320236,131500,133500,130000
2018,9,7,133000,793026,136000,137000,131500
2018,9,6,134000,935048,130000,136000,130000
2018,9,5,129000,871735,126500,131000,126500
2018,9,4,126500,297393,125500,127000,124500
2018,9,3,125000,264041,124500,126000,123500
2018,8,31,125000,529278,124000,126000,123000
2018,8,30,123500,385998,124000,125000,123000
2018,8,29,124000,309579,125000,125000,123500
2018,8,28,125000,402853,125000,127000,124000
2018,8,27,124000,226756,125000,125500,123500
2018,8,24,124500,232363,123500,124500,123000
2018,8,23,124500,229027,125500,126000,123000
2018,8,22,126000,329800,125500,127000,124500
2018,8,21,125500,339831,127000,127500,124000
2018,8,20,127500,310969,127500,128000,126000
2018,8,17,126500,207735,125500,127000,125000
2018,8,16,126500,561446,122000,127000,122000
2018,8,14,123000,291859,124500,125000,122500
2018,8,13,123500,319273,125000,126000,123000
2018,8,10,126000,194355,126000,127000,124500
2018,8,9,126000,532068,126500,127500,125500
2018,8,8,127500,816582,125500,129500,125500
2018,8,7,125000,285278,124000,126000,123500
2018,8,6,124500,317150,124500,126000,124000
2018,8,3,124000,468331,124000,125500,124000
2018,8,2,125500,425332,128000,128500,124000
2018,8,1,128500,244440,130000,130500,128000
2018,7,31,129500,306556,131000,131000,128500
2018,7,30,130500,179748,129000,131000,128500
2018,7,27,129500,365369,129500,131500,129000
2018,7,26,130000,484321,131000,131500,128000
2018,7,25,130500,305338,130000,130500,129000
2018,7,24,129500,479217,129500,130000,126500
2018,7,23,129500,660426,127500,131000,127000
2018,7,20,127000,463776,124500,128500,122500
2018,7,19,124000,359064,125000,125500,123500
2018,7,18,124000,325090,127000,128500,124000
2018,7,17,126500,436989,126000,129000,125000
2018,7,16,126000,494043,122500,127500,122500
2018,7,13,122500,306680,123500,125000,122000
2018,7,12,123000,613187,121500,125000,121000
2018,7,11,121500,384762,121000,123000,120500
2018,7,10,123500,328075,123500,125500,122500
2018,7,9,124500,303024,124000,125000,122500
2018,7,6,123500,658197,122500,126000,122500
2018,7,5,121500,845590,119000,122000,118000
2018,7,4,119500,510210,120500,122500,118000
2018,7,3,122000,556533,125500,125500,119500
2018,7,2,123500,428578,125000,125500,123000
2018,6,29,125500,496503,124500,126000,123500
2018,6,28,125000,1101059,126000,126500,123000
2018,6,27,127500,935679,129000,130500,125500
2018,6,26,129500,703936,128000,131000,127500
2018,6,25,129000,563769,129500,130000,128000
2018,6,22,130000,716503,126000,131000,125000
2018,6,21,127000,608003,129500,130500,127000
2018,6,20,129500,595333,130500,131500,129000
2018,6,19,131500,781548,134000,135000,131000
2018,6,18,135000,497745,134500,136500,134500
2018,6,15,134000,762750,136000,136500,133000
2018,6,14,135000,1036041,138500,139000,135000
2018,6,12,140500,486396,140000,142000,139500
2018,6,11,139500,441032,140000,140500,139000
2018,6,8,141000,539842,142000,142500,140000
2018,6,7,142500,511413,142000,144000,141500
2018,6,5,142500,374748,143500,144000,140500
2018,6,4,143000,903195,140000,144000,139000
2018,6,1,140000,395619,138500,140000,137500
2018,5,31,139000,835047,139000,140000,137500
2018,5,30,137500,648596,138500,139500,136000
2018,5,29,140000,471953,139500,141000,139000
2018,5,28,138500,498199,139000,140500,138000
2018,5,25,139000,697859,139500,141000,138500
2018,5,24,140000,1387498,144000,144500,139000
2018,5,23,144500,1062994,147000,148500,144000
2018,5,21,149000,332251,149500,151000,149000
2018,5,18,150000,330193,148500,150000,148000
2018,5,17,149500,297968,150500,151000,149500
2018,5,16,150500,599945,148500,151500,146000
2018,5,15,148500,611470,150000,151500,148000
2018,5,14,151000,439028,153500,154500,150500
2018,5,11,153000,319288,152000,154000,151500
2018,5,10,152000,747954,152500,154000,150500
2018,5,9,153500,513770,154500,156000,153500
2018,5,8,156000,595219,158500,161000,154500
2018,5,4,158000,448848,158000,160000,156500
2018,5,3,160000,324816,162500,163000,160000
2018,5,2,160000,377086,159000,160500,157000
2018,4,30,160000,351811,159000,160500,157000
2018,4,27,158000,887506,155000,161500,154000
2018,4,26,156500,861668,164000,164000,154500
2018,4,25,164000,407673,162000,164000,160000
2018,4,24,162500,644850,161500,165500,161500
2018,4,23,159500,284140,160000,160000,157000
2018,4,20,160000,406412,157000,160000,156500
2018,4,19,158000,344290,157500,158000,155000
2018,4,18,158500,507655,158000,159500,157000
2018,4,17,157500,670905,154000,158000,154000
2018,4,16,153000,303065,151000,154000,150000
2018,4,13,150500,425396,151500,152000,149500
2018,4,12,152000,297375,151000,152500,150000
2018,4,11,150000,329076,150500,152000,150000
2018,4,10,151000,371422,150000,153000,149000
2018,4,9,151000,319141,152000,153000,150500
2018,4,6,152500,377964,155000,155500,152000
2018,4,5,154000,404008,157000,158000,153500
2018,4,4,156500,1198367,156000,159500,155000
2018,4,3,152000,2258712,147000,152500,145500
2018,4,2,148500,569272,144500,148500,144000
2018,3,30,143500,525910,144000,145500,142500
2018,3,29,143500,1532300,150500,152000,142500
2018,3,28,151500,905733,153000,155000,148000
2018,3,27,154000,683470,150000,154000,149500
2018,3,26,149500,466599,151000,152500,149500
2018,3,23,151500,578521,151000,153000,150500
2018,3,22,152500,330219,154500,154500,152000
2018,3,21,154500,277076,152500,155000,152500
2018,3,20,152500,311027,150500,153500,150000
2018,3,19,151500,749609,152500,153000,150000
2018,3,16,157500,351970,158000,159500,156000
2018,3,15,157500,367882,156500,159000,155000
2018,3,14,156000,605609,152500,157000,152000
2018,3,13,153500,378343,152500,155000,152500
2018,3,12,153500,422236,154000,155500,153000
2018,3,9,154000,460548,153500,155000,152500
2018,3,8,154500,488545,153500,155000,152000
2018,3,7,152500,598406,154000,155000,152000
2018,3,6,157000,375611,154500,158000,154500
2018,3,5,153000,410894,155500,157000,152500
2018,3,2,156000,591106,158000,159000,154500
2018,2,28,161500,496851,159000,163000,158000
2018,2,27,161000,273491,160500,162000,160000
2018,2,26,161000,513314,159000,162000,157500
2018,2,23,159000,275917,158500,159500,157500
2018,2,22,157000,339005,159000,159500,156000
2018,2,21,160000,537567,152500,161000,152500
2018,2,20,153500,218792,155000,156000,152500
2018,2,19,155000,265257,156500,157000,154500
2018,2,14,154500,265716,152000,155000,152000
2018,2,13,152500,528608,154000,155500,152000
2018,2,12,154000,554120,155500,156500,153500
2018,2,9,155000,721962,156500,158500,154500
2018,2,8,161000,883512,158500,163500,156500
2018,2,7,157500,552642,157500,160500,156000
2018,2,6,157500,690538,158000,161000,153500
2018,2,5,159000,670474,162500,163000,159000
2018,2,2,162500,813167,161000,164000,160500
2018,2,1,160500,478000,161500,162000,158500
2018,1,31,162000,926031,157000,162000,154500
2018,1,30,156000,458611,155000,158000,154500
2018,1,29,154500,504827,153000,155500,152000
2018,1,26,152500,1058626,155000,155500,149000
2018,1,25,158500,776214,155500,159000,154000
2018,1,24,156500,653451,160500,162000,156000
2018,1,23,161000,727921,163000,167500,161000
2018,1,22,162500,582519,162500,164000,158500
2018,1,19,162000,637243,155000,162000,154500
2018,1,18,155000,324686,157500,158000,154000
2018,1,17,157500,363034,157000,159000,156000
2018,1,16,158000,440542,153500,158000,153000
2018,1,15,155000,315592,154000,155000,151000
2018,1,12,154000,424738,153500,156000,153500
2018,1,11,155000,476891,156000,156500,152500
2018,1,10,155500,793679,152500,158000,152000
2018,1,9,152500,465845,151000,152500,149500
2018,1,8,151000,482619,148500,151000,147500
2018,1,5,149000,463695,146000,149000,145500
2018,1,4,146500,931558,150500,151000,146000
2018,1,3,150500,450874,149000,151000,149000
2018,1,2,149500,731763,150500,153000,149000
2017,12,28,156000,405259,154500,156000,152000
2017,12,27,156500,445829,151500,157000,150000
2017,12,26,154000,319229,152000,155000,151500
2017,12,22,153000,257517,151000,153000,150500
2017,12,21,150000,393766,151500,152500,150000
2017,12,20,152500,330799,153500,154000,151000
2017,12,19,153000,301402,154000,155500,152500
2017,12,18,154000,304658,154000,155000,152000
2017,12,15,154000,414172,151500,154000,150500
2017,12,14,150500,848663,151000,154500,150500
2017,12,13,151500,449530,151500,152500,150000
2017,12,12,150000,594577,149000,151500,148000
2017,12,11,150000,1235495,158000,158500,149500
2017,12,8,158500,562488,159500,161000,157000
2017,12,7,161500,317111,163000,163000,160000
2017,12,6,162000,435843,159500,162500,159500
2017,12,5,161500,298181,159000,162500,159000
2017,12,4,160500,412767,160500,160500,157500
2017,12,1,161500,529049,164500,165500,161500
2017,11,30,164500,1207560,163000,166500,162500
2017,11,29,160500,550470,158000,161000,157500
2017,11,28,157000,360463,156500,160500,155000
2017,11,27,158500,508762,158500,160000,158000
2017,11,24,159000,414474,156000,159500,155500
2017,11,23,157000,327088,156000,157000,154500
2017,11,22,155000,298605,157000,159000,155000
2017,11,21,157000,279920,157000,158500,156000
2017,11,20,156500,392823,155500,157500,154000
2017,11,17,157000,493488,158000,159000,156000
2017,11,16,159500,392185,162000,162000,158000
2017,11,15,161500,568064,161500,163000,160000
2017,11,14,160500,493631,160000,160500,157500
2017,11,13,160500,664551,156500,161500,156000
2017,11,10,154500,333985,154000,155500,153500
2017,11,9,155500,543762,156000,156000,153000
2017,11,8,155000,384213,153500,157000,153500
2017,11,7,155000,754723,157000,159500,153500
2017,11,6,158500,530662,160000,163000,157500
2017,11,3,161500,426678,161000,164000,159500
2017,11,2,160000,353460,159000,160500,158000
2017,11,1,160500,601287,159000,162000,158500
2017,10,31,161000,905364,157000,162000,156000
2017,10,30,156000,540408,160000,160500,154500
2017,10,27,158500,776439,159500,161500,156500
2017,10,26,159500,1550507,148500,160000,148000
2017,10,25,148500,829299,150000,150500,146500
2017,10,24,151000,357958,151500,152500,150000
2017,10,23,151500,387789,151000,153000,150500
2017,10,20,151500,227605,151500,152500,150500
2017,10,19,151500,474052,152000,154000,150500
2017,10,18,150500,695484,148000,153500,147000
2017,10,17,149500,510688,153000,153500,148500
2017,10,16,153000,521198,154500,155000,152000
2017,10,13,154500,644646,155000,155500,152000
2017,10,12,156500,576444,155000,156500,152500
2017,10,11,155000,993821,151000,156500,151000
2017,10,10,151000,886098,149500,152000,147500
2017,9,29,150500,808779,148500,151000,147500
2017,9,28,147000,541478,147000,148000,145000
2017,9,27,147500,623568,146000,149000,145500
2017,9,26,147500,841918,142500,147500,141500
2017,9,25,141000,307434,141000,143000,140000
2017,9,22,142000,433155,141000,143500,140000
2017,9,21,141500,467712,140500,142000,138500
2017,9,20,142000,618904,141000,143000,139500
2017,9,19,140000,627903,136500,141000,136500
2017,9,18,137000,415861,136500,137500,135500
2017,9,15,136500,369517,135500,137000,134000
2017,9,14,137000,904204,134000,137000,133000
2017,9,13,134000,588704,136500,137500,133500
2017,9,12,136000,379325,135000,137500,134500
2017,9,11,135000,488905,134500,136500,133500
2017,9,8,135500,637658,138000,138500,133000
2017,9,7,138000,531212,138000,139000,137000
2017,9,6,136000,694527,138000,138500,133500
2017,9,5,138000,546091,141000,142000,137000
2017,9,4,140000,326756,140000,142500,139500
2017,9,1,143000,541048,141000,143500,139500
2017,8,31,140500,834907,142000,145000,139500
2017,8,30,143000,762771,142500,144000,138500
2017,8,29,144000,332462,143000,144500,142500
2017,8,28,144500,319822,144000,146000,144000
2017,8,25,144500,362052,143500,145500,143000
2017,8,24,143500,505047,146500,147000,143500
2017,8,23,146500,245112,146500,147500,145500
2017,8,22,147000,533818,148000,150000,145000
2017,8,21,148000,430402,145000,148500,143500
2017,8,18,144500,253371,144000,145500,143500
2017,8,17,144000,250791,143000,144500,141500
2017,8,16,144500,417168,145000,146000,143000
2017,8,14,144500,319856,142500,146000,142000
2017,8,11,142000,607681,143500,145500,141000
2017,8,10,145000,576598,144500,146500,144000
2017,8,9,146000,391355,145000,146000,144000
2017,8,8,144000,655022,147000,147500,143500
2017,8,7,148000,280334,150500,151000,148000
2017,8,4,150000,520334,148000,151000,147000
2017,8,3,148500,643295,147500,149500,146000
2017,8,2,147500,462222,146500,148000,145500
2017,8,1,145500,415903,145000,147000,144500
2017,7,31,145000,871600,149500,149500,144500
2017,7,28,149500,857408,146500,150000,146500
2017,7,27,146500,552184,148000,148500,144500
2017,7,26,148000,1000733,147000,150000,146500
2017,7,25,146000,769128,145000,147500,144500
2017,7,24,145000,558419,148000,148000,144500
2017,7,21,147500,303019,148000,148000,146500
2017,7,20,148000,482332,149000,149000,145000
2017,7,19,148500,480211,148500,149500,147000
2017,7,18,148000,531137,151000,151500,147000
2017,7,17,150500,503286,153500,154000,149500
2017,7,14,154000,776297,150000,154500,149500
2017,7,13,149000,609170,150000,151500,148000
2017,7,12,149000,592811,149000,151000,148000
2017,7,11,148000,592204,148500,150000,146500
2017,7,10,148000,805494,151000,151500,147500
2017,7,7,151500,857341,153500,154500,150500
2017,7,6,155500,380091,156500,157000,155000
2017,7,5,156000,533353,158000,159000,155000
2017,7,4,158500,448579,162500,162500,157500
2017,7,3,163500,392228,158500,164000,158000
2017,6,30,159500,340379,159500,162000,158000
2017,6,29,161000,400255,159500,162500,159000
2017,6,28,160000,347569,160000,162500,159500
2017,6,27,160500,449056,163000,163500,160000
2017,6,26,164000,211301,163000,165000,162000
2017,6,23,164000,292130,162000,166000,162000
2017,6,22,161500,401279,162000,162000,160000
2017,6,21,160500,557266,166000,166000,160000
2017,6,20,166500,373530,166000,169000,165000
2017,6,19,167000,335858,164500,168000,163500
2017,6,16,165000,310581,163500,165000,162500
2017,6,15,163000,668866,168000,169000,162000
2017,6,14,169000,638693,165000,170000,164500
2017,6,13,164500,548527,163000,167000,162000
2017,6,12,162500,390351,158000,163500,158000
2017,6,9,160000,343795,160000,161000,158500
2017,6,8,160000,548233,159000,161000,158500
2017,6,7,159000,746365,160000,160000,157000
2017,6,5,161500,371037,163500,165500,161000
2017,6,2,163000,571120,164500,165000,160500
2017,6,1,165500,439229,162500,166500,162500
2017,5,31,163000,568084,162500,166000,162500
2017,5,30,164000,393584,162500,165500,161000
2017,5,29,162000,405130,163000,165000,161500
2017,5,26,163500,487868,165500,166500,163000
2017,5,25,165000,627476,164500,167000,163500
2017,5,24,164000,876331,168500,170000,163500
2017,5,23,170000,649405,170000,173000,169000
2017,5,22,170000,679426,169000,171000,167000
2017,5,19,170000,1889722,167000,171000,160000
2017,5,18,165000,1274106,158000,166500,157500
2017,5,17,158500,344159,156000,159000,155000
2017,5,16,157500,479777,155000,158000,154500
2017,5,15,154000,320821,153000,156000,152000
2017,5,12,155000,546718,156000,157000,153500
2017,5,11,157500,683676,159000,159000,156500
2017,5,10,156500,902973,157000,160500,155500
2017,5,8,158000,754482,152000,158000,150500
2017,5,4,152000,559335,150500,153000,149500
2017,5,2,151000,883476,143000,152000,143000
2017,4,28,144000,686242,144000,146000,142500
2017,4,27,147000,747891,150000,151000,146500
2017,4,26,151000,1288277,145000,152000,144500
2017,4,25,144500,670239,142500,146500,142000
2017,4,24,141500,474698,141000,141500,139500
2017,4,21,141500,520179,142000,143000,141000
2017,4,20,141500,837678,137000,142000,137000
2017,4,19,137000,1028582,140000,140500,136500
2017,4,18,141000,512212,144500,144500,141000
2017,4,17,144000,354807,142500,144000,141000
2017,4,14,142500,235481,141500,143000,141000
2017,4,13,142500,537212,143000,144500,141000
2017,4,12,141500,467523,143000,144500,141500
2017,4,11,142500,460813,145000,145000,142500
2017,4,10,146000,372373,145000,147500,144500
2017,4,7,144500,814773,148000,149500,144000
2017,4,6,148000,543682,149500,150000,147500
2017,4,5,150000,738030,152500,152500,147000
2017,4,4,152000,693275,154000,155000,150000
2017,4,3,156500,568863,156500,157000,153000
2017,3,31,157500,518427,159500,160500,156000
2017,3,30,158500,541928,156500,160000,156500
2017,3,29,156000,594310,159500,160500,155500
2017,3,28,160000,528384,162000,163000,158500
2017,3,27,162000,556569,162000,163000,159000
2017,3,24,164000,619369,164000,167000,162000
2017,3,23,165000,786599,168500,169000,165000
2017,3,22,170000,1095061,167500,170500,165500
2017,3,21,170000,2100147,158000,171000,157500
2017,3,20,156500,753898,152500,157000,151500
2017,3,17,151500,384871,152500,152500,150000
2017,3,16,151500,511511,151500,152500,149000
