년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2018-10-16,"69,700",-600,"2,211,661","155,030,338,800","70,300","71,000","69,600","50,741,765","728,002,365"
2018-10-15,"70,300","-2,100","3,727,297","263,149,625,164","71,600","71,700","69,900","51,178,566","728,002,365"
2018-10-12,"72,400","3,400","4,882,184","350,547,755,500","69,200","73,200","69,200","52,707,371","728,002,365"
2018-10-11,"69,000","-1,300","4,936,490","341,178,322,681","67,600","70,200","67,500","50,232,163","728,002,365"
2018-10-10,"70,300",-900,"4,161,114","292,827,905,172","70,300","71,100","69,800","51,178,566","728,002,365"
2018-10-08,"71,200",900,"2,856,291","203,125,709,520","69,500","71,800","69,400","51,833,768","728,002,365"
2018-10-05,"70,300",300,"5,508,014","387,223,507,828","69,700","71,100","69,400","51,178,566","728,002,365"
2018-10-04,"70,000","-1,700","5,778,810","407,564,848,400","71,700","72,200","69,800","50,960,166","728,002,365"
2018-10-02,"71,700","-2,000","4,089,558","296,476,306,100","73,600","74,000","71,600","52,197,770","728,002,365"
2018-10-01,"73,700",600,"2,970,456","219,263,720,800","74,300","74,600","73,200","53,653,774","728,002,365"
2018-09-28,"73,100","-1,900","5,824,873","432,567,189,665","75,300","75,900","73,100","53,216,973","728,002,365"
2018-09-27,"75,000","-1,700","5,841,083","439,298,015,100","75,900","75,900","74,700","54,600,177","728,002,365"
2018-09-21,"76,700","-2,400","5,678,068","435,679,405,900","77,100","77,500","76,300","55,837,781","728,002,365"
2018-09-20,"79,100",300,"3,392,490","268,695,007,700","78,600","79,900","78,000","57,584,987","728,002,365"
2018-09-19,"78,800",800,"2,912,259","229,771,515,851","79,400","79,700","78,400","57,366,586","728,002,365"
2018-09-18,"78,000",800,"2,450,163","190,007,630,572","76,600","78,300","76,100","56,784,184","728,002,365"
2018-09-17,"77,200",-500,"2,252,063","174,078,548,948","78,000","78,200","76,700","56,201,783","728,002,365"
2018-09-14,"77,700","3,200","4,124,842","318,001,235,108","76,100","77,800","76,000","56,565,784","728,002,365"
2018-09-13,"74,500",-600,"5,257,563","391,077,754,756","74,300","75,200","73,900","54,236,176","728,002,365"
2018-09-12,"75,100","-1,500","4,330,147","325,308,949,615","76,200","76,200","74,700","54,672,978","728,002,365"
2018-09-11,"76,600",100,"3,197,796","245,897,680,400","76,400","77,800","76,300","55,764,981","728,002,365"
2018-09-10,"76,500",600,"4,167,711","318,047,153,360","75,900","77,100","75,500","55,692,181","728,002,365"
2018-09-07,"75,900","-2,900","8,388,278","631,127,033,500","74,500","76,200","74,100","55,255,380","728,002,365"
2018-09-06,"78,800","-1,200","4,516,654","353,117,966,300","78,300","78,900","77,400","57,366,586","728,002,365"
2018-09-05,"80,000","-1,200","2,627,619","211,172,993,100","80,600","81,000","79,900","58,240,189","728,002,365"
2018-09-04,"81,200",600,"1,903,734","154,443,119,600","80,600","81,600","80,200","59,113,792","728,002,365"
2018-09-03,"80,600","-2,400","2,618,619","212,810,467,300","82,200","82,800","80,500","58,676,991","728,002,365"
2018-08-31,"83,000",300,"2,303,812","190,305,297,800","81,800","83,000","81,800","60,424,196","728,002,365"
2018-08-30,"82,700",-100,"2,337,573","193,642,727,000","82,200","83,500","81,500","60,205,796","728,002,365"
2018-08-29,"82,800",400,"2,330,703","192,500,586,620","82,500","83,300","81,600","60,278,596","728,002,365"
2018-08-28,"82,400","-1,100","4,466,308","371,971,745,400","84,100","84,300","81,900","59,987,395","728,002,365"
2018-08-27,"83,500","1,700","3,070,598","254,582,534,500","82,100","83,800","81,600","60,788,197","728,002,365"
2018-08-24,"81,800",700,"3,612,709","293,497,347,800","80,400","82,200","79,600","59,550,593","728,002,365"
2018-08-23,"81,100","1,300","3,272,130","263,690,430,900","80,300","81,300","79,300","59,040,992","728,002,365"
2018-08-22,"79,800","1,400","5,295,710","422,644,336,400","79,300","80,900","78,200","58,094,589","728,002,365"
2018-08-21,"78,400","3,700","5,663,191","435,300,685,300","74,800","78,700","74,400","57,075,385","728,002,365"
2018-08-20,"74,700",200,"2,048,829","153,321,182,900","74,700","75,400","74,400","54,381,777","728,002,365"
2018-08-17,"74,500",-200,"2,647,963","197,869,068,100","74,400","75,500","74,100","54,236,176","728,002,365"
2018-08-16,"74,700","-1,200","5,550,888","410,195,136,500","73,500","75,400","72,500","54,381,777","728,002,365"
2018-08-14,"75,900",500,"3,206,407","243,940,354,700","75,900","76,600","75,500","55,255,380","728,002,365"
2018-08-13,"75,400",300,"3,734,794","280,618,262,985","74,300","75,700","74,100","54,891,378","728,002,365"
2018-08-10,"75,100","-2,900","6,785,694","511,787,735,700","77,200","77,600","74,600","54,672,978","728,002,365"
2018-08-09,"78,000","-1,800","5,587,662","437,940,147,700","80,100","80,300","77,500","56,784,184","728,002,365"
2018-08-08,"79,800",-900,"2,804,784","226,130,554,300","81,500","81,600","79,400","58,094,589","728,002,365"
2018-08-07,"80,700","1,300","3,288,142","264,370,508,300","80,100","80,800","79,700","58,749,791","728,002,365"
2018-08-06,"79,400","-3,900","5,910,100","474,806,677,400","82,200","82,300","79,300","57,803,388","728,002,365"
2018-08-03,"83,300",100,"1,928,574","160,825,425,800","84,000","84,100","83,100","60,642,597","728,002,365"
2018-08-02,"83,200","-2,400","3,373,964","283,594,511,700","85,000","85,600","82,900","60,569,797","728,002,365"
2018-08-01,"85,600",-700,"2,265,008","193,516,661,600","85,900","86,400","85,100","62,317,002","728,002,365"
2018-07-31,"86,300",400,"2,804,543","240,318,801,400","85,200","86,300","84,500","62,826,604","728,002,365"
2018-07-30,"85,900",-200,"2,301,941","197,795,962,600","86,200","86,400","85,100","62,535,403","728,002,365"
2018-07-27,"86,100","3,000","4,943,923","422,783,224,800","83,700","86,400","83,100","62,681,004","728,002,365"
2018-07-26,"83,100","2,600","6,218,102","509,230,565,600","81,300","83,800","78,600","60,496,997","728,002,365"
2018-07-25,"80,500","-3,100","4,154,596","338,890,658,900","83,400","84,000","80,200","58,604,190","728,002,365"
2018-07-24,"83,600","1,900","4,023,740","333,477,939,400","82,500","83,800","81,700","60,860,998","728,002,365"
2018-07-23,"81,700","-6,200","7,076,375","588,793,840,200","86,300","86,400","81,200","59,477,793","728,002,365"
2018-07-20,"87,900","-2,400","3,726,334","328,519,209,200","89,700","90,000","87,200","63,991,408","728,002,365"
2018-07-19,"90,300","1,000","2,383,489","216,436,808,900","90,400","91,200","90,300","65,738,614","728,002,365"
2018-07-18,"89,300",700,"1,937,496","174,195,889,600","89,700","91,000","89,100","65,010,611","728,002,365"
2018-07-17,"88,600",-700,"1,570,129","140,120,405,382","90,100","90,200","88,500","64,501,010","728,002,365"
2018-07-16,"89,300",500,"1,896,459","167,920,787,400","88,700","89,300","87,800","65,010,611","728,002,365"
2018-07-13,"88,800","3,200","4,535,954","403,597,606,800","86,500","90,100","86,500","64,646,610","728,002,365"
2018-07-12,"85,600","-1,200","3,032,951","260,210,470,085","86,800","87,000","85,400","62,317,002","728,002,365"
2018-07-11,"86,800",-500,"2,037,358","176,787,327,100","86,500","87,600","85,900","63,190,605","728,002,365"
2018-07-10,"87,300",-300,"2,002,682","175,121,743,300","88,400","88,600","86,700","63,554,606","728,002,365"
2018-07-09,"87,600","2,300","2,127,205","183,951,205,200","85,300","87,600","85,300","63,773,007","728,002,365"
2018-07-06,"85,300",-900,"3,482,186","295,457,803,550","86,200","86,200","83,600","62,098,602","728,002,365"
2018-07-05,"86,200","1,200","2,059,342","177,451,669,100","85,000","87,300","85,000","62,753,804","728,002,365"
2018-07-04,"85,000","-1,100","2,744,382","235,835,060,100","87,800","87,800","84,400","61,880,201","728,002,365"
2018-07-03,"86,100","2,400","2,817,592","241,238,760,400","85,000","86,500","84,500","62,681,004","728,002,365"
2018-07-02,"83,700","-2,000","2,033,542","172,154,661,200","85,000","86,000","83,400","60,933,798","728,002,365"
2018-06-29,"85,700","2,200","3,003,603","255,024,575,500","83,500","85,700","83,400","62,389,803","728,002,365"
2018-06-28,"83,500","-1,700","3,838,303","319,415,630,000","83,000","84,000","82,500","60,788,197","728,002,365"
2018-06-27,"85,200",900,"3,798,356","325,862,490,170","85,700","86,400","85,200","62,025,801","728,002,365"
2018-06-26,"84,300",-500,"5,518,522","461,841,150,814","82,500","84,800","82,400","61,370,599","728,002,365"
2018-06-25,"84,800","-4,700","4,420,542","378,252,844,300","88,800","88,800","84,600","61,734,601","728,002,365"
2018-06-22,"89,500","1,000","2,569,978","227,612,457,900","87,300","89,500","86,700","65,156,212","728,002,365"
2018-06-21,"88,500",700,"3,274,612","290,122,368,300","88,900","89,300","87,500","64,428,209","728,002,365"
2018-06-20,"87,800","3,700","4,183,210","363,766,830,550","85,800","88,100","85,000","63,918,608","728,002,365"
2018-06-19,"84,100",100,"3,824,878","324,431,586,200","84,100","86,100","83,700","61,224,999","728,002,365"
2018-06-18,"84,000","-3,000","4,723,914","396,093,543,200","86,800","86,900","82,300","61,152,199","728,002,365"
2018-06-15,"87,000",700,"2,945,006","256,441,655,364","87,400","87,800","86,100","63,336,206","728,002,365"
2018-06-14,"86,300","-2,100","4,646,948","404,542,255,508","88,300","88,300","86,300","62,826,604","728,002,365"
2018-06-12,"88,400",-800,"1,876,012","166,593,786,100","89,900","90,100","88,200","64,355,409","728,002,365"
2018-06-11,"89,200",800,"2,535,933","226,548,729,300","88,800","90,200","88,100","64,937,811","728,002,365"
2018-06-08,"88,400","-2,500","4,579,508","406,697,274,000","91,000","91,000","87,600","64,355,409","728,002,365"
2018-06-07,"90,900",-100,"2,754,947","251,659,469,200","92,700","92,700","90,600","66,175,415","728,002,365"
2018-06-05,"91,000","1,200","2,758,383","249,932,108,800","89,800","91,300","89,800","66,248,215","728,002,365"
2018-06-04,"89,800","-1,600","3,141,036","285,050,047,521","91,000","92,400","89,700","65,374,612","728,002,365"
2018-06-01,"91,400","-2,000","4,790,644","435,439,684,800","90,800","92,200","89,600","66,539,416","728,002,365"
2018-05-31,"93,400","-1,600","5,996,671","560,830,087,348","94,500","94,700","92,800","67,995,421","728,002,365"
2018-05-30,"95,000",200,"3,808,299","358,341,610,230","94,800","95,700","92,800","69,160,225","728,002,365"
2018-05-29,"94,800",300,"2,733,549","258,238,750,800","94,600","96,100","93,500","69,014,624","728,002,365"
2018-05-28,"94,500",-700,"2,505,786","236,670,587,900","94,600","95,600","93,700","68,796,223","728,002,365"
2018-05-25,"95,200",600,"4,145,819","397,046,637,200","94,300","97,700","93,900","69,305,825","728,002,365"
2018-05-24,"94,600",-700,"3,220,029","306,757,048,500","95,300","95,900","94,600","68,869,024","728,002,365"
2018-05-23,"95,300","6,200","10,378,915","970,733,836,900","91,900","95,500","91,500","69,378,625","728,002,365"
2018-05-21,"89,100","1,200","3,262,983","289,545,162,600","88,400","89,400","87,400","64,865,011","728,002,365"
2018-05-18,"87,900","1,200","2,187,789","190,404,218,000","87,200","88,000","85,400","63,991,408","728,002,365"
2018-05-17,"86,700",-300,"2,864,278","249,977,892,300","88,400","88,700","86,000","63,117,805","728,002,365"
2018-05-16,"87,000","2,400","3,040,180","262,370,966,400","85,000","87,000","84,800","63,336,206","728,002,365"
2018-05-15,"84,600",-800,"2,239,370","189,446,023,200","86,000","86,000","83,900","61,589,000","728,002,365"
2018-05-14,"85,400",-700,"1,959,236","166,897,435,100","86,100","86,300","84,500","62,171,402","728,002,365"
2018-05-11,"86,100",300,"2,107,047","181,614,303,400","86,600","86,800","85,400","62,681,004","728,002,365"
2018-05-10,"85,800","2,400","3,274,963","279,371,930,400","85,400","85,800","84,500","62,462,603","728,002,365"
2018-05-09,"83,400",-100,"2,284,106","191,564,281,800","84,300","84,700","83,100","60,715,397","728,002,365"
2018-05-08,"83,500",500,"2,979,605","251,643,310,000","84,500","85,300","83,200","60,788,197","728,002,365"
2018-05-04,"83,000",100,"2,696,141","224,377,596,437","83,500","84,100","82,600","60,424,196","728,002,365"
2018-05-03,"82,900",-200,"2,362,792","196,480,544,350","83,200","83,900","82,800","60,351,396","728,002,365"
2018-05-02,"83,100","-1,400","5,444,240","456,705,976,211","85,900","86,000","82,900","60,496,997","728,002,365"
2018-04-30,"84,500","-2,600","4,653,153","393,799,375,115","85,400","85,700","84,000","61,516,200","728,002,365"
2018-04-27,"87,100",600,"4,961,867","434,696,346,800","88,500","88,800","86,800","63,409,006","728,002,365"
2018-04-26,"86,500","4,100","7,551,747","648,417,132,404","83,800","87,100","83,300","62,972,205","728,002,365"
2018-04-25,"82,400",300,"3,845,661","315,689,610,800","81,600","83,000","80,900","59,987,395","728,002,365"
2018-04-24,"82,100","-2,300","6,804,182","555,780,178,700","83,300","83,400","80,400","59,768,994","728,002,365"
2018-04-23,"84,400",0,"3,002,461","252,483,827,900","83,400","85,300","83,300","61,443,400","728,002,365"
2018-04-20,"84,400","-3,500","4,590,640","389,375,443,600","85,900","86,300","84,000","61,443,400","728,002,365"
2018-04-19,"87,900","3,300","5,901,782","513,551,826,600","85,800","88,200","85,300","63,991,408","728,002,365"
2018-04-18,"84,600","1,800","3,375,376","285,513,064,600","84,100","85,400","83,700","61,589,000","728,002,365"
2018-04-17,"82,800","-1,200","2,501,282","207,410,219,800","83,900","84,000","82,300","60,278,596","728,002,365"
2018-04-16,"84,000",-200,"1,489,091","125,115,608,548","84,200","84,700","83,400","61,152,199","728,002,365"
2018-04-13,"84,200",200,"3,032,369","256,894,654,900","85,000","85,900","83,900","61,297,799","728,002,365"
2018-04-12,"84,000","2,800","5,725,102","480,101,483,900","81,900","85,100","81,500","61,152,199","728,002,365"
2018-04-11,"81,200",800,"3,053,453","249,613,086,540","82,400","82,400","81,000","59,113,792","728,002,365"
2018-04-10,"80,400",-200,"2,924,054","234,352,272,400","80,000","80,800","79,200","58,531,390","728,002,365"
2018-04-09,"80,600",300,"3,231,256","259,648,599,800","80,000","81,200","79,300","58,676,991","728,002,365"
2018-04-06,"80,300","-2,600","5,693,281","455,070,668,100","80,000","80,600","79,300","58,458,590","728,002,365"
2018-04-05,"82,900","2,500","3,255,356","267,910,681,625","82,200","83,200","81,200","60,351,396","728,002,365"
2018-04-04,"80,400","-1,400","2,964,537","240,511,936,000","82,500","83,000","80,000","58,531,390","728,002,365"
2018-04-03,"81,800",500,"3,553,815","285,147,652,000","80,300","81,800","78,700","59,550,593","728,002,365"
2018-04-02,"81,300",0,"2,342,407","191,645,987,026","81,700","82,800","81,100","59,186,592","728,002,365"
2018-03-30,"81,300","1,000","3,681,673","302,666,319,700","81,200","83,300","81,100","59,186,592","728,002,365"
2018-03-29,"80,300",0,"3,618,849","290,922,635,000","80,800","81,300","79,600","58,458,590","728,002,365"
2018-03-28,"80,300","-1,100","4,820,673","388,613,925,200","79,900","82,200","79,600","58,458,590","728,002,365"
2018-03-27,"81,400","-2,600","7,184,488","590,162,643,500","84,700","84,800","80,100","59,259,393","728,002,365"
2018-03-26,"84,000",900,"6,121,334","506,369,596,400","82,300","84,000","81,000","61,152,199","728,002,365"
2018-03-23,"83,100","-5,500","7,310,739","618,805,886,356","85,100","86,400","82,800","60,496,997","728,002,365"
2018-03-22,"88,600",200,"2,698,169","238,879,676,005","88,800","89,300","88,000","64,501,010","728,002,365"
2018-03-21,"88,400","-1,200","2,942,484","261,699,794,700","89,600","90,300","88,000","64,355,409","728,002,365"
2018-03-20,"89,600",-300,"3,083,666","274,080,832,700","88,900","89,700","88,000","65,229,012","728,002,365"
2018-03-19,"89,900",100,"3,743,718","338,733,400,500","90,200","91,500","89,500","65,447,413","728,002,365"
2018-03-16,"89,800",200,"5,006,430","443,288,819,100","88,500","89,900","87,200","65,374,612","728,002,365"
2018-03-15,"89,600","-1,100","4,106,667","368,089,805,300","90,300","90,500","88,600","65,229,012","728,002,365"
2018-03-14,"90,700",700,"5,939,290","535,697,608,620","89,300","90,900","89,200","66,029,815","728,002,365"
2018-03-13,"90,000","5,100","8,775,741","779,442,892,676","88,000","90,000","87,600","65,520,213","728,002,365"
2018-03-12,"84,900","1,600","2,744,795","232,739,645,100","84,900","85,600","84,300","61,807,401","728,002,365"
2018-03-09,"83,300",-200,"5,159,197","435,692,699,900","84,400","85,900","83,100","60,642,597","728,002,365"
2018-03-08,"83,500",800,"4,440,076","368,775,666,200","83,900","84,300","81,800","60,788,197","728,002,365"
2018-03-07,"82,700",300,"4,992,841","415,345,418,636","83,600","83,900","82,400","60,205,796","728,002,365"
2018-03-06,"82,400","4,100","7,588,369","619,123,491,100","80,100","82,500","80,000","59,987,395","728,002,365"
2018-03-05,"78,300",900,"3,415,061","267,148,137,300","77,500","78,900","77,100","57,002,585","728,002,365"
2018-03-02,"77,400",600,"2,673,152","205,504,720,300","76,300","77,800","75,900","56,347,383","728,002,365"
2018-02-28,"76,800","-1,900","3,102,987","240,630,478,000","78,600","79,200","76,600","55,910,582","728,002,365"
2018-02-27,"78,700","1,200","3,395,415","267,744,080,900","78,700","79,200","78,400","57,293,786","728,002,365"
2018-02-26,"77,500",200,"2,327,486","181,117,445,600","78,300","78,500","77,200","56,420,183","728,002,365"
2018-02-23,"77,300","1,400","2,404,473","185,510,056,900","76,100","77,600","76,000","56,274,583","728,002,365"
2018-02-22,"75,900","-1,000","1,879,461","143,485,447,500","76,100","77,400","75,700","55,255,380","728,002,365"
2018-02-21,"76,900","1,400","2,653,870","203,359,345,800","75,800","77,200","75,800","55,983,382","728,002,365"
2018-02-20,"75,500","-1,000","2,507,719","189,790,114,600","76,400","76,500","75,200","54,964,179","728,002,365"
2018-02-19,"76,500","-1,100","3,350,577","257,926,778,200","78,900","79,000","76,100","55,692,181","728,002,365"
2018-02-14,"77,600",-100,"3,943,628","308,915,315,800","78,400","79,500","77,000","56,492,984","728,002,365"
2018-02-13,"77,700","3,200","7,814,367","601,761,797,400","75,900","77,800","75,800","56,565,784","728,002,365"
2018-02-12,"74,500","1,100","3,317,876","245,892,254,816","73,700","74,700","73,400","54,236,176","728,002,365"
2018-02-09,"73,400",-500,"5,118,112","375,781,382,000","72,100","74,200","72,000","53,435,374","728,002,365"
2018-02-08,"73,900","2,800","5,586,858","409,329,218,800","71,900","74,200","71,600","53,799,375","728,002,365"
2018-02-07,"71,100",900,"6,007,913","435,868,616,638","73,700","73,800","70,800","51,760,968","728,002,365"
2018-02-06,"70,200",0,"5,679,965","394,125,867,200","69,100","71,300","68,200","51,105,766","728,002,365"
2018-02-05,"70,200","-2,000","4,058,439","284,978,637,300","70,200","70,900","69,800","51,105,766","728,002,365"
2018-02-02,"72,200","-2,200","4,343,077","315,331,940,400","74,500","74,600","71,800","52,561,771","728,002,365"
2018-02-01,"74,400",900,"2,987,816","222,343,899,000","74,900","75,200","74,000","54,163,376","728,002,365"
2018-01-31,"73,500",400,"5,800,892","426,240,525,400","72,200","74,500","72,200","53,508,174","728,002,365"
2018-01-30,"73,100","-2,200","5,443,314","399,864,007,386","74,300","74,600","73,100","53,216,973","728,002,365"
2018-01-29,"75,300",-200,"3,618,328","275,120,734,900","76,500","77,000","75,000","54,818,578","728,002,365"
2018-01-26,"75,500",-300,"4,296,170","323,615,824,500","76,400","76,400","74,200","54,964,179","728,002,365"
2018-01-25,"75,800","3,400","8,758,929","654,080,218,300","73,400","76,200","72,300","55,182,579","728,002,365"
2018-01-24,"72,400","1,100","3,802,939","275,481,490,400","71,600","73,200","71,500","52,707,371","728,002,365"
2018-01-23,"71,300",200,"4,671,451","333,271,046,211","71,800","72,200","70,900","51,906,569","728,002,365"
2018-01-22,"71,100","-2,200","5,610,463","400,294,139,188","72,800","72,800","70,700","51,760,968","728,002,365"
2018-01-19,"73,300","-1,900","3,898,397","287,884,493,200","75,300","75,800","73,000","53,362,573","728,002,365"
2018-01-18,"75,200","1,100","6,199,800","469,683,363,666","75,800","76,800","74,600","54,745,778","728,002,365"
2018-01-17,"74,100",-300,"3,256,624","241,695,467,200","74,400","75,000","73,700","53,944,975","728,002,365"
2018-01-16,"74,400","1,700","4,383,229","323,575,898,300","72,700","74,700","72,700","54,163,376","728,002,365"
2018-01-15,"72,700","-1,700","3,541,267","258,241,437,272","73,700","74,100","72,500","52,925,772","728,002,365"
2018-01-12,"74,400","1,800","5,659,087","413,385,561,900","73,300","74,500","72,000","54,163,376","728,002,365"
2018-01-11,"72,600",-300,"3,777,867","275,483,451,450","73,200","73,800","72,000","52,852,972","728,002,365"
2018-01-10,"72,900","-4,000","9,123,901","671,241,841,100","76,700","76,700","72,500","53,071,372","728,002,365"
2018-01-09,"76,900","-1,300","3,343,874","259,263,770,300","78,300","78,900","76,300","55,983,382","728,002,365"
2018-01-08,"78,200","-1,100","2,960,495","231,534,855,000","79,500","80,000","77,400","56,929,785","728,002,365"
2018-01-05,"79,300","2,200","3,395,065","268,302,301,700","78,400","79,400","78,300","57,730,588","728,002,365"
2018-01-04,"77,100",-600,"3,729,328","293,227,509,500","78,700","79,700","77,100","56,128,982","728,002,365"
2018-01-03,"77,700","1,100","3,097,644","241,244,828,900","78,100","78,800","77,300","56,565,784","728,002,365"
2018-01-02,"76,600",100,"2,014,838","154,679,174,100","77,300","77,300","76,200","55,764,981","728,002,365"
2017-12-28,"76,500","1,400","2,825,939","215,222,986,404","75,400","76,700","75,200","55,692,181","728,002,365"
2017-12-27,"75,100","1,100","4,291,492","322,814,111,000","75,400","76,400","74,400","54,672,978","728,002,365"
2017-12-26,"74,000","-2,700","6,253,943","470,523,261,600","76,600","76,900","74,000","53,872,175","728,002,365"
2017-12-22,"76,700",-300,"3,382,954","259,843,230,800","76,400","77,400","76,300","55,837,781","728,002,365"
2017-12-21,"77,000","-3,100","4,831,110","375,893,627,500","80,200","80,600","76,900","56,056,182","728,002,365"
2017-12-20,"80,100",-100,"4,375,810","353,497,856,300","80,900","81,600","79,900","58,312,989","728,002,365"
2017-12-19,"80,200","3,000","6,782,210","540,014,323,400","78,400","80,800","78,200","58,385,790","728,002,365"
2017-12-18,"77,200","1,500","3,237,589","248,538,131,200","76,200","77,300","75,900","56,201,783","728,002,365"
2017-12-15,"75,700",-300,"3,374,982","257,081,381,695","77,100","77,400","75,600","55,109,779","728,002,365"
2017-12-14,"76,000",-800,"5,552,560","425,703,238,700","77,200","77,600","76,000","55,328,180","728,002,365"
2017-12-13,"76,800","-1,000","3,485,920","267,386,058,800","77,400","77,500","76,200","55,910,582","728,002,365"
2017-12-12,"77,800",-900,"3,746,347","291,496,663,800","79,000","79,000","77,100","56,638,584","728,002,365"
2017-12-11,"78,700",0,"2,493,176","196,326,959,260","79,000","79,500","78,000","57,293,786","728,002,365"
2017-12-08,"78,700","2,700","3,660,716","285,431,726,000","77,500","78,900","76,900","57,293,786","728,002,365"
2017-12-07,"76,000","-1,500","5,166,136","395,375,589,600","78,300","78,300","75,600","55,328,180","728,002,365"
2017-12-06,"77,500",-400,"3,934,238","307,971,185,400","78,700","79,500","77,200","56,420,183","728,002,365"
2017-12-05,"77,900","-1,200","3,736,568","291,407,231,242","77,600","79,300","77,100","56,711,384","728,002,365"
2017-12-04,"79,100","1,700","4,115,752","321,366,491,100","77,600","79,200","76,800","57,584,987","728,002,365"
2017-12-01,"77,400",600,"4,340,592","337,025,316,000","77,200","78,800","77,100","56,347,383","728,002,365"
2017-11-30,"76,800","-5,600","11,213,748","873,084,585,860","77,000","79,600","76,800","55,910,582","728,002,365"
2017-11-29,"82,400",-200,"2,418,748","199,668,865,000","82,900","83,000","82,100","59,987,395","728,002,365"
2017-11-28,"82,600",-500,"4,083,144","335,956,958,400","82,900","83,600","81,200","60,132,995","728,002,365"
2017-11-27,"83,100","-2,000","7,105,679","593,412,377,000","86,000","86,700","82,000","60,496,997","728,002,365"
2017-11-24,"85,100",400,"2,073,899","175,597,705,100","84,500","85,400","83,900","61,953,001","728,002,365"
2017-11-23,"84,700","-2,100","2,840,382","242,064,414,800","86,200","86,300","84,500","61,661,800","728,002,365"
2017-11-22,"86,800","1,800","4,592,670","399,212,701,900","86,500","87,700","86,100","63,190,605","728,002,365"
2017-11-21,"85,000","2,900","5,540,888","466,928,386,800","83,200","85,000","82,800","61,880,201","728,002,365"
2017-11-20,"82,100",-900,"2,988,991","246,424,623,100","83,300","83,300","81,800","59,768,994","728,002,365"
2017-11-17,"83,000",500,"4,339,090","362,775,855,395","83,300","84,800","83,000","60,424,196","728,002,365"
2017-11-16,"82,500",500,"3,053,355","250,787,561,500","82,300","82,800","81,200","60,060,195","728,002,365"
2017-11-15,"82,000","-1,400","3,207,872","265,091,390,700","83,800","84,200","81,900","59,696,194","728,002,365"
2017-11-14,"83,400","1,100","3,399,976","284,025,290,605","83,000","84,500","82,900","60,715,397","728,002,365"
2017-11-13,"82,300",300,"2,955,651","243,371,458,300","82,000","83,100","81,800","59,914,595","728,002,365"
2017-11-10,"82,000",-400,"2,357,772","193,577,873,500","81,300","82,800","81,000","59,696,194","728,002,365"
2017-11-09,"82,400",-800,"3,748,489","308,429,919,200","83,200","83,500","81,600","59,987,395","728,002,365"
2017-11-08,"83,200",800,"3,396,387","283,884,157,100","82,100","84,400","81,800","60,569,797","728,002,365"
2017-11-07,"82,400","-1,100","2,993,945","247,145,977,200","82,800","83,300","82,200","59,987,395","728,002,365"
2017-11-06,"83,500",-900,"3,131,468","261,569,393,400","83,600","84,100","83,000","60,788,197","728,002,365"
2017-11-03,"84,400","1,000","4,050,123","337,348,445,900","83,400","84,500","81,900","61,443,400","728,002,365"
2017-11-02,"83,400","-1,900","4,464,960","375,220,713,300","85,000","85,100","83,200","60,715,397","728,002,365"
2017-11-01,"85,300","3,100","7,067,296","601,022,658,680","86,000","86,000","84,000","62,098,602","728,002,365"
2017-10-31,"82,200","2,400","6,620,890","538,901,554,000","80,000","82,700","79,200","59,841,794","728,002,365"
2017-10-30,"79,800","1,400","5,883,529","472,310,756,400","79,600","81,300","79,100","58,094,589","728,002,365"
2017-10-27,"78,400",-300,"8,929,263","691,691,985,860","78,100","78,700","76,500","57,075,385","728,002,365"
2017-10-26,"78,700","-3,000","7,528,077","602,307,366,200","80,000","82,000","78,500","57,293,786","728,002,365"
2017-10-25,"81,700",-100,"3,914,170","318,921,663,840","82,100","82,600","80,300","59,477,793","728,002,365"
2017-10-24,"81,800","-2,900","5,236,092","431,212,540,600","84,000","84,200","81,600","59,550,593","728,002,365"
2017-10-23,"84,700","3,500","5,388,391","449,716,044,200","82,600","84,700","82,100","61,661,800","728,002,365"
2017-10-20,"81,200","2,200","6,911,051","560,456,302,827","79,800","82,400","79,600","59,113,792","728,002,365"
2017-10-19,"79,000","-1,900","7,675,978","613,846,154,600","79,900","81,800","79,000","57,512,187","728,002,365"
2017-10-18,"80,900","-2,600","9,070,685","737,738,341,474","83,200","83,300","80,000","58,895,391","728,002,365"
2017-10-17,"83,500",-700,"6,802,500","577,271,089,360","85,700","86,600","83,500","60,788,197","728,002,365"
2017-10-16,"84,200","-1,900","6,985,619","588,710,801,900","86,100","87,100","82,800","61,297,799","728,002,365"
2017-10-13,"86,100","-2,400","6,101,810","528,412,085,474","88,500","88,500","85,600","62,681,004","728,002,365"
2017-10-12,"88,500",-600,"4,313,702","382,904,043,400","89,200","89,900","88,100","64,428,209","728,002,365"
2017-10-11,"89,100",400,"5,500,820","489,731,597,205","89,900","90,300","88,100","64,865,011","728,002,365"
2017-10-10,"88,700","5,800","7,956,055","698,272,035,600","86,300","90,000","85,300","64,573,810","728,002,365"
2017-09-29,"82,900",-300,"3,579,139","297,279,924,300","83,300","84,300","82,200","60,351,396","728,002,365"
2017-09-28,"83,200",800,"4,817,018","404,304,807,700","84,500","85,500","82,500","60,569,797","728,002,365"
2017-09-27,"82,400",300,"5,029,200","415,283,477,312","83,100","83,800","81,400","59,987,395","728,002,365"
2017-09-26,"82,100","-4,200","11,035,272","918,111,660,200","84,100","85,100","81,000","59,768,994","728,002,365"
