년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2017-08-30,"143,000","-1,000","762,771","108,021,818,000","142,500","144,000","138,500","31,499,536","220,276,479"
2017-08-29,"144,000",-500,"332,462","47,682,948,000","143,000","144,500","142,500","31,719,813","220,276,479"
2017-08-28,"144,500",0,"319,822","46,231,399,000","144,000","146,000","144,000","31,829,951","220,276,479"
2017-08-25,"144,500","1,000","362,052","52,242,382,000","143,500","145,500","143,000","31,829,951","220,276,479"
2017-08-24,"143,500","-3,000","505,047","73,125,032,500","146,500","147,000","143,500","31,609,675","220,276,479"
2017-08-23,"146,500",-500,"245,112","35,917,727,000","146,500","147,500","145,500","32,270,504","220,276,479"
2017-08-22,"147,000","-1,000","533,818","78,399,085,500","148,000","150,000","145,000","32,380,642","220,276,479"
2017-08-21,"148,000","3,500","430,402","62,924,966,500","145,000","148,500","143,500","32,600,919","220,276,479"
2017-08-18,"144,500",500,"253,371","36,647,968,000","144,000","145,500","143,500","31,829,951","220,276,479"
2017-08-17,"144,000",-500,"250,791","35,839,164,000","143,000","144,500","141,500","31,719,813","220,276,479"
2017-08-16,"144,500",0,"417,168","60,228,705,500","145,000","146,000","143,000","31,829,951","220,276,479"
2017-08-14,"144,500","2,500","319,856","46,234,339,000","142,500","146,000","142,000","31,829,951","220,276,479"
2017-08-11,"142,000","-3,000","607,681","86,505,159,000","143,500","145,500","141,000","31,279,260","220,276,479"
2017-08-10,"145,000","-1,000","576,598","83,846,269,500","144,500","146,500","144,000","31,940,089","220,276,479"
2017-08-09,"146,000","2,000","391,355","56,787,450,000","145,000","146,000","144,000","32,160,366","220,276,479"
2017-08-08,"144,000","-4,000","655,022","94,689,364,000","147,000","147,500","143,500","31,719,813","220,276,479"
2017-08-07,"148,000","-2,000","280,334","41,862,342,500","150,500","151,000","148,000","32,600,919","220,276,479"
2017-08-04,"150,000","1,500","520,334","78,022,853,000","148,000","151,000","147,000","33,041,472","220,276,479"
2017-08-03,"148,500","1,000","643,295","95,359,845,500","147,500","149,500","146,000","32,711,057","220,276,479"
2017-08-02,"147,500","2,000","462,222","67,844,013,404","146,500","148,000","145,500","32,490,781","220,276,479"
2017-08-01,"145,500",500,"415,903","60,674,192,831","145,000","147,000","144,500","32,050,228","220,276,479"
2017-07-31,"145,000","-4,500","871,600","127,126,987,668","149,500","149,500","144,500","31,940,089","220,276,479"
2017-07-28,"149,500","3,000","857,408","127,940,474,000","146,500","150,000","146,500","32,931,334","220,276,479"
2017-07-27,"146,500","-1,500","552,184","80,539,536,000","148,000","148,500","144,500","32,270,504","220,276,479"
2017-07-26,"148,000","2,000","1,000,733","148,140,985,250","147,000","150,000","146,500","32,600,919","220,276,479"
2017-07-25,"146,000","1,000","769,128","112,518,575,500","145,000","147,500","144,500","32,160,366","220,276,479"
2017-07-24,"145,000","-2,500","558,419","81,236,440,285","148,000","148,000","144,500","31,940,089","220,276,479"
2017-07-21,"147,500",-500,"303,019","44,612,137,000","148,000","148,000","146,500","32,490,781","220,276,479"
2017-07-20,"148,000",-500,"482,332","70,864,182,448","149,000","149,000","145,000","32,600,919","220,276,479"
2017-07-19,"148,500",500,"480,211","71,084,232,000","148,500","149,500","147,000","32,711,057","220,276,479"
2017-07-18,"148,000","-2,500","531,137","78,873,806,000","151,000","151,500","147,000","32,600,919","220,276,479"
2017-07-17,"150,500","-3,500","503,286","75,936,326,000","153,500","154,000","149,500","33,151,610","220,276,479"
2017-07-14,"154,000","5,000","776,297","118,214,707,800","150,000","154,500","149,500","33,922,578","220,276,479"
2017-07-13,"149,000",0,"609,170","91,246,666,000","150,000","151,500","148,000","32,821,195","220,276,479"
2017-07-12,"149,000","1,000","592,811","88,758,592,500","149,000","151,000","148,000","32,821,195","220,276,479"
2017-07-11,"148,000",0,"592,204","87,690,214,925","148,500","150,000","146,500","32,600,919","220,276,479"
2017-07-10,"148,000","-3,500","805,494","119,556,222,749","151,000","151,500","147,500","32,600,919","220,276,479"
2017-07-07,"151,500","-4,000","857,341","130,347,252,500","153,500","154,500","150,500","33,371,887","220,276,479"
2017-07-06,"155,500",-500,"380,091","59,214,794,644","156,500","157,000","155,000","34,252,992","220,276,479"
2017-07-05,"156,000","-2,500","533,353","83,301,310,485","158,000","159,000","155,000","34,363,131","220,276,479"
2017-07-04,"158,500","-5,000","448,579","71,283,807,000","162,500","162,500","157,500","34,913,822","220,276,479"
2017-07-03,"163,500","4,000","392,228","63,239,001,000","158,500","164,000","158,000","36,015,204","220,276,479"
2017-06-30,"159,500","-1,500","340,379","54,243,207,580","159,500","162,000","158,000","35,134,098","220,276,479"
2017-06-29,"161,000","1,000","400,255","64,462,873,000","159,500","162,500","159,000","35,464,513","220,276,479"
2017-06-28,"160,000",-500,"347,569","55,810,820,500","160,000","162,500","159,500","35,244,237","220,276,479"
2017-06-27,"160,500","-3,500","449,056","72,390,500,000","163,000","163,500","160,000","35,354,375","220,276,479"
2017-06-26,"164,000",0,"211,301","34,661,083,500","163,000","165,000","162,000","36,125,343","220,276,479"
2017-06-23,"164,000","2,500","292,130","47,932,655,500","162,000","166,000","162,000","36,125,343","220,276,479"
2017-06-22,"161,500","1,000","401,279","64,588,983,000","162,000","162,000","160,000","35,574,651","220,276,479"
2017-06-21,"160,500","-6,000","557,266","90,267,689,500","166,000","166,000","160,000","35,354,375","220,276,479"
2017-06-20,"166,500",-500,"373,530","62,236,511,000","166,000","169,000","165,000","36,676,034","220,276,479"
2017-06-19,"167,000","2,000","335,858","55,915,445,000","164,500","168,000","163,500","36,786,172","220,276,479"
2017-06-16,"165,000","2,000","310,581","50,978,424,000","163,500","165,000","162,500","36,345,619","220,276,479"
2017-06-15,"163,000","-6,000","668,866","109,743,699,500","168,000","169,000","162,000","35,905,066","220,276,479"
2017-06-14,"169,000","4,500","638,693","107,793,313,500","165,000","170,000","164,500","37,226,725","220,276,479"
2017-06-13,"164,500","2,000","548,527","90,823,499,500","163,000","167,000","162,000","36,235,481","220,276,479"
2017-06-12,"162,500","2,500","390,351","63,328,457,500","158,000","163,500","158,000","35,794,928","220,276,479"
2017-06-09,"160,000",0,"343,795","55,026,456,000","160,000","161,000","158,500","35,244,237","220,276,479"
2017-06-08,"160,000","1,000","548,233","87,539,637,000","159,000","161,000","158,500","35,244,237","220,276,479"
2017-06-07,"159,000","-2,500","746,365","118,427,600,686","160,000","160,000","157,000","35,023,960","220,276,479"
2017-06-05,"161,500","-1,500","371,037","60,293,432,000","163,500","165,500","161,000","35,574,651","220,276,479"
2017-06-02,"163,000","-2,500","571,120","92,979,927,884","164,500","165,000","160,500","35,905,066","220,276,479"
2017-06-01,"165,500","2,500","439,229","72,559,440,000","162,500","166,500","162,500","36,455,757","220,276,479"
2017-05-31,"163,000","-1,000","568,084","93,016,917,260","162,500","166,000","162,500","35,905,066","220,276,479"
2017-05-30,"164,000","2,000","393,584","64,484,990,000","162,500","165,500","161,000","36,125,343","220,276,479"
2017-05-29,"162,000","-1,500","405,130","66,123,433,500","163,000","165,000","161,500","35,684,790","220,276,479"
2017-05-26,"163,500","-1,500","487,868","80,264,654,000","165,500","166,500","163,000","36,015,204","220,276,479"
2017-05-25,"165,000","1,000","627,476","103,876,931,500","164,500","167,000","163,500","36,345,619","220,276,479"
2017-05-24,"164,000","-6,000","876,331","145,313,583,000","168,500","170,000","163,500","36,125,343","220,276,479"
2017-05-23,"170,000",0,"649,405","111,105,818,500","170,000","173,000","169,000","37,447,001","220,276,479"
2017-05-22,"170,000",0,"679,426","115,250,800,500","169,000","171,000","167,000","37,447,001","220,276,479"
2017-05-19,"170,000","5,000","1,889,722","315,789,501,000","167,000","171,000","160,000","37,447,001","220,276,479"
2017-05-18,"165,000","6,500","1,274,106","208,499,465,000","158,000","166,500","157,500","36,345,619","220,276,479"
2017-05-17,"158,500","1,000","344,159","54,282,686,000","156,000","159,000","155,000","34,913,822","220,276,479"
2017-05-16,"157,500","3,500","479,777","75,055,589,273","155,000","158,000","154,500","34,693,545","220,276,479"
2017-05-15,"154,000","-1,000","320,821","49,392,152,500","153,000","156,000","152,000","33,922,578","220,276,479"
2017-05-12,"155,000","-2,500","546,718","84,853,192,500","156,000","157,000","153,500","34,142,854","220,276,479"
2017-05-11,"157,500","1,000","683,676","107,724,970,500","159,000","159,000","156,500","34,693,545","220,276,479"
2017-05-10,"156,500","-1,500","902,973","142,474,905,500","157,000","160,500","155,500","34,473,269","220,276,479"
2017-05-08,"158,000","6,000","754,482","116,963,519,000","152,000","158,000","150,500","34,803,684","220,276,479"
2017-05-04,"152,000","1,000","559,335","84,580,607,776","150,500","153,000","149,500","33,482,025","220,276,479"
2017-05-02,"151,000","7,000","883,476","132,191,595,500","143,000","152,000","143,000","33,261,748","220,276,479"
2017-04-28,"144,000","-3,000","686,242","98,864,351,000","144,000","146,000","142,500","31,719,813","220,276,479"
2017-04-27,"147,000","-4,000","747,891","111,009,185,500","150,000","151,000","146,500","32,380,642","220,276,479"
2017-04-26,"151,000","6,500","1,288,277","191,294,637,870","145,000","152,000","144,500","33,261,748","220,276,479"
2017-04-25,"144,500","3,000","670,239","96,400,585,500","142,500","146,500","142,000","31,829,951","220,276,479"
2017-04-24,"141,500",0,"474,698","66,706,262,000","141,000","141,500","139,500","31,169,122","220,276,479"
2017-04-21,"141,500",0,"520,179","73,631,118,505","142,000","143,000","141,000","31,169,122","220,276,479"
2017-04-20,"141,500","4,500","837,678","117,774,970,300","137,000","142,000","137,000","31,169,122","220,276,479"
2017-04-19,"137,000","-4,000","1,028,582","141,784,133,000","140,000","140,500","136,500","30,177,878","220,276,479"
2017-04-18,"141,000","-3,000","512,212","72,684,682,500","144,500","144,500","141,000","31,058,984","220,276,479"
2017-04-17,"144,000","1,500","354,807","50,742,993,904","142,500","144,000","141,000","31,719,813","220,276,479"
2017-04-14,"142,500",0,"235,481","33,479,640,500","141,500","143,000","141,000","31,389,398","220,276,479"
2017-04-13,"142,500","1,000","537,212","76,449,805,000","143,000","144,500","141,000","31,389,398","220,276,479"
2017-04-12,"141,500","-1,000","467,523","66,574,648,000","143,000","144,500","141,500","31,169,122","220,276,479"
2017-04-11,"142,500","-3,500","460,813","66,102,718,500","145,000","145,000","142,500","31,389,398","220,276,479"
2017-04-10,"146,000","1,500","372,373","54,423,244,500","145,000","147,500","144,500","32,160,366","220,276,479"
2017-04-07,"144,500","-3,500","814,773","118,633,021,261","148,000","149,500","144,000","31,829,951","220,276,479"
2017-04-06,"148,000","-2,000","543,682","80,764,146,040","149,500","150,000","147,500","32,600,919","220,276,479"
2017-04-05,"150,000","-2,000","738,030","110,324,170,813","152,500","152,500","147,000","33,041,472","220,276,479"
2017-04-04,"152,000","-4,500","693,275","105,461,525,000","154,000","155,000","150,000","33,482,025","220,276,479"
2017-04-03,"156,500","-1,000","568,863","87,894,779,500","156,500","157,000","153,000","34,473,269","220,276,479"
2017-03-31,"157,500","-1,000","518,427","81,827,588,750","159,500","160,500","156,000","34,693,545","220,276,479"
2017-03-30,"158,500","2,500","541,928","85,682,012,000","156,500","160,000","156,500","34,913,822","220,276,479"
2017-03-29,"156,000","-4,000","594,310","93,311,307,500","159,500","160,500","155,500","34,363,131","220,276,479"
2017-03-28,"160,000","-2,000","528,384","84,739,877,000","162,000","163,000","158,500","35,244,237","220,276,479"
2017-03-27,"162,000","-2,000","556,569","89,593,139,000","162,000","163,000","159,000","35,684,790","220,276,479"
2017-03-24,"164,000","-1,000","619,369","101,907,176,500","164,000","167,000","162,000","36,125,343","220,276,479"
2017-03-23,"165,000","-5,000","786,599","130,944,773,000","168,500","169,000","165,000","36,345,619","220,276,479"
2017-03-22,"170,000",0,"1,095,061","184,523,239,500","167,500","170,500","165,500","37,447,001","220,276,479"
2017-03-21,"170,000","13,500","2,100,147","349,235,822,820","158,000","171,000","157,500","37,447,001","220,276,479"
2017-03-20,"156,500","5,000","753,898","116,380,806,500","152,500","157,000","151,500","34,473,269","220,276,479"
2017-03-17,"151,500",0,"384,871","58,365,311,000","152,500","152,500","150,000","33,371,887","220,276,479"
2017-03-16,"151,500","2,000","511,511","76,983,893,500","151,500","152,500","149,000","33,371,887","220,276,479"
2017-03-15,"149,500",500,"415,972","61,689,925,500","148,500","149,500","147,500","32,931,334","220,276,479"
2017-03-14,"149,000","3,000","402,984","59,756,709,500","147,000","149,500","146,500","32,821,195","220,276,479"
2017-03-13,"146,000",0,"346,033","50,595,650,382","145,500","147,000","145,000","32,160,366","220,276,479"
2017-03-10,"146,000","1,000","418,788","60,906,740,027","145,000","146,500","143,500","32,160,366","220,276,479"
2017-03-09,"145,000",500,"516,356","74,730,699,250","144,500","145,500","143,500","31,940,089","220,276,479"
2017-03-08,"144,500",500,"430,524","61,581,520,500","144,000","144,500","141,500","31,829,951","220,276,479"
2017-03-07,"144,000","-1,000","361,237","52,090,469,000","143,000","146,000","143,000","31,719,813","220,276,479"
2017-03-06,"145,000","3,000","568,168","81,423,300,000","141,500","145,000","140,000","31,940,089","220,276,479"
2017-03-03,"142,000","-6,500","774,281","110,458,431,000","147,000","148,000","141,000","31,279,260","220,276,479"
2017-03-02,"148,500","-1,000","660,227","98,735,474,518","149,000","150,500","148,500","32,711,057","220,276,479"
2017-02-28,"149,500","1,000","476,960","71,089,164,012","148,500","150,000","146,500","32,931,334","220,276,479"
2017-02-27,"148,500",500,"183,801","27,239,584,000","148,500","149,000","146,500","32,711,057","220,276,479"
2017-02-24,"148,000","2,000","248,236","36,645,512,048","147,000","148,500","146,500","32,600,919","220,276,479"
2017-02-23,"146,000","-3,500","790,326","115,831,566,600","150,500","150,500","145,000","32,160,366","220,276,479"
2017-02-22,"149,500","-1,500","423,978","63,203,216,000","150,000","151,000","147,000","32,931,334","220,276,479"
2017-02-21,"151,000","1,000","324,845","48,902,695,000","150,000","151,500","149,000","33,261,748","220,276,479"
2017-02-20,"150,000",-500,"239,916","36,061,214,500","149,500","151,000","149,500","33,041,472","220,276,479"
2017-02-17,"150,500",0,"484,244","72,757,013,000","149,500","151,000","148,000","33,151,610","220,276,479"
2017-02-16,"150,500","5,000","991,329","148,927,753,000","146,500","151,500","146,500","33,151,610","220,276,479"
2017-02-15,"145,500","5,500","682,399","98,637,733,000","141,500","146,500","141,500","32,050,228","220,276,479"
2017-02-14,"140,000",500,"295,126","41,267,804,000","140,000","140,500","139,500","30,838,707","220,276,479"
2017-02-13,"139,500","-1,500","320,997","44,828,110,500","141,500","141,500","139,000","30,728,569","220,276,479"
2017-02-10,"141,000","1,000","330,000","46,356,122,500","141,000","141,500","139,000","31,058,984","220,276,479"
2017-02-09,"140,000","1,000","513,611","71,796,453,500","139,500","141,000","137,500","30,838,707","220,276,479"
2017-02-08,"139,000",0,"415,346","57,493,239,500","138,500","139,500","137,000","30,618,431","220,276,479"
2017-02-07,"139,000","2,500","395,508","54,895,380,500","138,000","140,000","137,500","30,618,431","220,276,479"
2017-02-06,"136,500","-1,000","293,891","40,279,910,000","139,000","139,500","136,000","30,067,739","220,276,479"
2017-02-03,"137,500","1,500","453,051","62,266,322,632","136,500","139,000","136,000","30,288,016","220,276,479"
2017-02-02,"136,000","-3,500","610,731","83,607,746,000","140,000","140,000","135,500","29,957,601","220,276,479"
2017-02-01,"139,500",0,"446,549","62,393,845,500","140,000","141,000","139,000","30,728,569","220,276,479"
2017-01-31,"139,500","-3,000","574,213","80,470,954,500","141,500","142,500","139,000","30,728,569","220,276,479"
2017-01-26,"142,500",500,"632,413","89,809,640,000","143,500","143,500","139,500","31,389,398","220,276,479"
2017-01-25,"142,000","-4,500","749,465","108,337,987,985","146,500","147,500","141,500","31,279,260","220,276,479"
2017-01-24,"146,500","-2,500","518,186","75,960,567,345","149,500","149,500","145,500","32,270,504","220,276,479"
2017-01-23,"149,000","-4,000","424,036","63,438,133,076","151,500","152,000","148,500","32,821,195","220,276,479"
2017-01-20,"153,000","1,000","310,228","47,340,474,500","150,500","153,500","150,000","33,702,301","220,276,479"
2017-01-19,"152,000","-2,000","255,111","38,767,972,538","153,000","153,500","151,000","33,482,025","220,276,479"
2017-01-18,"154,000",500,"395,088","60,940,977,000","153,000","155,500","151,000","33,922,578","220,276,479"
2017-01-17,"153,500","3,000","487,662","74,506,434,500","150,000","154,000","149,500","33,812,440","220,276,479"
2017-01-16,"150,500","1,500","316,413","47,488,848,500","148,500","151,000","148,500","33,151,610","220,276,479"
2017-01-13,"149,000","1,000","293,211","43,743,378,000","149,000","150,000","148,500","32,821,195","220,276,479"
2017-01-12,"148,000",-500,"433,867","64,587,095,000","148,000","151,000","147,500","32,600,919","220,276,479"
2017-01-11,"148,500","-3,500","675,973","100,631,211,705","150,500","150,500","147,500","32,711,057","220,276,479"
2017-01-10,"152,000","1,500","411,333","62,606,817,744","150,500","153,000","150,500","33,482,025","220,276,479"
2017-01-09,"150,500",-500,"325,146","48,905,479,520","151,000","151,500","149,500","33,151,610","220,276,479"
2017-01-06,"151,000","-2,500","366,091","55,198,493,306","152,000","153,000","149,500","33,261,748","220,276,479"
2017-01-05,"153,500",-500,"391,604","60,046,275,528","154,000","154,500","152,000","33,812,440","220,276,479"
2017-01-04,"154,000","1,000","601,826","92,914,988,630","152,500","155,000","152,000","33,922,578","220,276,479"
2017-01-03,"153,000","3,000","723,246","109,970,710,416","151,000","154,000","150,000","33,702,301","220,276,479"
2017-01-02,"150,000","4,000","545,854","81,356,726,476","146,000","150,500","145,500","33,041,472","220,276,479"
2016-12-29,"146,000","2,500","381,283","55,246,730,000","142,500","146,000","142,000","32,160,366","220,276,479"
2016-12-28,"143,500","-1,000","377,265","53,912,610,544","142,500","144,000","141,500","31,609,675","220,276,479"
2016-12-27,"144,500",0,"337,224","48,791,976,956","144,500","145,000","144,000","31,829,951","220,276,479"
2016-12-26,"144,500",500,"206,099","29,749,595,000","143,500","145,000","143,500","31,829,951","220,276,479"
2016-12-23,"144,000","2,000","357,914","51,221,298,500","143,000","144,000","142,000","31,719,813","220,276,479"
2016-12-22,"142,000","-1,500","334,338","47,474,193,000","143,000","143,000","141,000","31,279,260","220,276,479"
2016-12-21,"143,500",0,"310,188","44,523,172,548","144,500","144,500","142,500","31,609,675","220,276,479"
2016-12-20,"143,500","1,500","399,511","57,095,572,636","141,500","144,000","141,500","31,609,675","220,276,479"
2016-12-19,"142,000","2,500","293,868","41,590,084,500","140,000","142,500","139,500","31,279,260","220,276,479"
2016-12-16,"139,500","-2,500","523,767","73,266,518,500","141,000","142,000","139,000","30,728,569","220,276,479"
2016-12-15,"142,000","-1,500","285,737","40,620,748,000","142,000","143,000","141,000","31,279,260","220,276,479"
2016-12-14,"143,500","-1,500","261,384","37,488,752,500","144,500","145,000","142,000","31,609,675","220,276,479"
2016-12-13,"145,000",500,"283,933","40,980,012,000","144,500","145,000","142,500","31,940,089","220,276,479"
2016-12-12,"144,500",500,"378,077","54,960,230,500","146,000","148,000","143,500","31,829,951","220,276,479"
2016-12-09,"144,000","2,000","647,418","92,982,923,000","142,000","145,000","141,000","31,719,813","220,276,479"
2016-12-08,"142,000","5,500","889,649","125,326,391,500","138,500","142,000","138,000","31,279,260","220,276,479"
2016-12-07,"136,500",0,"279,131","38,303,359,500","138,000","138,000","136,500","30,067,739","220,276,479"
2016-12-06,"136,500","2,500","374,760","51,048,502,500","135,500","137,000","135,000","30,067,739","220,276,479"
2016-12-05,"134,000",500,"244,209","32,837,090,000","134,500","135,500","133,000","29,517,048","220,276,479"
2016-12-02,"133,500","1,500","403,575","54,274,135,000","134,000","136,000","133,000","29,406,910","220,276,479"
2016-12-01,"132,000","-1,000","478,362","63,868,123,000","133,000","135,500","132,000","29,076,495","220,276,479"
2016-11-30,"133,000","-1,500","1,188,767","158,283,320,500","133,500","134,500","132,500","29,296,772","220,276,479"
2016-11-29,"134,500",-500,"312,216","41,848,952,000","133,000","135,500","133,000","29,627,186","220,276,479"
2016-11-28,"135,000","-1,000","256,341","34,630,685,500","135,000","136,000","133,500","29,737,325","220,276,479"
2016-11-25,"136,000","1,000","180,033","24,425,718,500","135,500","136,000","134,500","29,957,601","220,276,479"
2016-11-24,"135,000","1,000","340,767","46,139,340,639","133,500","136,000","133,000","29,737,325","220,276,479"
2016-11-23,"134,000",500,"292,727","39,291,810,500","134,500","135,000","132,500","29,517,048","220,276,479"
2016-11-22,"133,500",0,"366,844","49,137,898,500","133,500","134,500","132,500","29,406,910","220,276,479"
2016-11-21,"133,500","4,000","392,922","51,999,280,500","130,000","133,500","129,500","29,406,910","220,276,479"
2016-11-18,"129,500","-2,500","282,286","36,717,920,000","131,500","132,000","129,500","28,525,804","220,276,479"
2016-11-17,"132,000","1,000","217,101","28,642,546,634","131,000","133,000","131,000","29,076,495","220,276,479"
2016-11-16,"131,000",500,"379,475","49,973,843,500","130,500","133,500","130,000","28,856,219","220,276,479"
2016-11-15,"130,500","-1,500","416,685","54,374,022,000","131,500","132,000","129,500","28,746,081","220,276,479"
2016-11-14,"132,000",500,"369,913","49,034,737,500","132,000","134,000","131,000","29,076,495","220,276,479"
2016-11-11,"131,500","2,500","571,291","75,014,203,000","130,000","132,000","130,000","28,966,357","220,276,479"
2016-11-10,"129,000","-5,000","1,253,550","163,923,120,500","135,000","135,000","129,000","28,415,666","220,276,479"
2016-11-09,"134,000","-4,500","1,054,746","142,693,607,250","138,000","140,000","130,500","29,517,048","220,276,479"
2016-11-08,"138,500","1,500","341,446","47,296,995,000","137,500","139,500","137,000","30,508,292","220,276,479"
2016-11-07,"137,000","1,000","388,228","53,183,312,250","137,500","138,000","136,000","30,177,878","220,276,479"
2016-11-04,"136,000",-500,"345,493","46,995,694,000","136,500","137,000","135,500","29,957,601","220,276,479"
2016-11-03,"136,500","-3,000","520,972","71,530,065,000","139,500","140,000","136,000","30,067,739","220,276,479"
2016-11-02,"139,500","-2,000","655,976","92,100,865,500","141,000","141,500","139,500","30,728,569","220,276,479"
2016-11-01,"141,500","1,500","436,941","61,686,130,500","141,000","141,500","140,000","31,169,122","220,276,479"
2016-10-31,"140,000",-500,"394,472","55,179,300,500","139,000","141,000","139,000","30,838,707","220,276,479"
2016-10-28,"140,500","2,500","708,752","99,498,635,500","138,000","141,500","137,500","30,948,845","220,276,479"
2016-10-27,"138,000",500,"503,571","69,249,514,500","139,000","139,500","135,500","30,398,154","220,276,479"
2016-10-26,"137,500",-500,"551,856","75,526,182,000","137,500","138,500","135,000","30,288,016","220,276,479"
2016-10-25,"138,000","3,500","863,431","118,940,959,500","135,000","139,500","134,500","30,398,154","220,276,479"
2016-10-24,"134,500","1,000","256,889","34,469,946,000","134,500","134,500","133,500","29,627,186","220,276,479"
2016-10-21,"133,500","1,500","375,157","50,023,352,500","132,500","135,000","132,000","29,406,910","220,276,479"
2016-10-20,"132,000","-1,000","411,425","54,420,959,500","133,500","134,000","131,500","29,076,495","220,276,479"
2016-10-19,"133,000","-1,500","474,445","63,421,340,500","134,500","135,500","132,500","29,296,772","220,276,479"
2016-10-18,"134,500","1,500","357,363","48,005,232,500","133,500","135,500","132,500","29,627,186","220,276,479"
2016-10-17,"133,000",0,"552,827","74,112,999,000","134,500","136,500","133,000","29,296,772","220,276,479"
2016-10-14,"133,000","-1,000","385,561","51,468,211,500","133,500","135,000","133,000","29,296,772","220,276,479"
2016-10-13,"134,000","-2,500","444,173","59,793,526,500","136,500","137,000","133,500","29,517,048","220,276,479"
2016-10-12,"136,500","2,000","418,529","56,977,611,500","134,500","137,000","133,500","30,067,739","220,276,479"
2016-10-11,"134,500","1,000","355,273","47,693,799,772","135,000","135,500","133,500","29,627,186","220,276,479"
2016-10-10,"133,500","-3,000","687,120","91,757,548,000","134,000","135,000","131,000","29,406,910","220,276,479"
2016-10-07,"136,500","-2,500","449,894","61,478,110,000","138,500","139,000","135,500","30,067,739","220,276,479"
2016-10-06,"139,000","-1,000","271,808","37,760,668,000","139,000","140,000","138,500","30,618,431","220,276,479"
2016-10-05,"140,000","1,000","549,606","76,268,323,000","137,500","140,500","136,500","30,838,707","220,276,479"
2016-10-04,"139,000","3,500","707,562","98,676,945,090","138,500","141,000","137,500","30,618,431","220,276,479"
2016-09-30,"135,500","-4,000","617,732","84,444,888,000","138,500","139,500","135,000","29,847,463","220,276,479"
2016-09-29,"139,500","1,000","473,726","65,842,252,500","138,500","139,500","138,000","30,728,569","220,276,479"
2016-09-28,"138,500","-3,000","513,300","71,244,000,500","141,000","141,500","138,000","30,508,292","220,276,479"
2016-09-27,"141,500","1,000","451,975","63,484,880,000","140,000","142,000","138,500","31,169,122","220,276,479"
2016-09-26,"140,500","-1,500","444,564","62,232,790,500","140,500","141,500","139,000","30,948,845","220,276,479"
2016-09-23,"142,000","4,000","595,938","84,125,179,000","139,500","142,000","139,000","31,279,260","220,276,479"
2016-09-22,"138,000",0,"360,424","49,355,297,500","138,000","139,500","137,500","30,398,154","220,276,479"
2016-09-21,"138,000",-500,"464,658","63,975,609,500","137,500","138,500","136,500","30,398,154","220,276,479"
2016-09-20,"138,500","1,500","517,081","71,502,594,500","137,000","139,500","136,500","30,508,292","220,276,479"
2016-09-19,"137,000","-1,500","536,712","73,737,363,000","137,000","139,500","136,000","30,177,878","220,276,479"
2016-09-13,"138,500",0,"560,421","77,922,045,000","140,000","140,500","138,000","30,508,292","220,276,479"
2016-09-12,"138,500","-1,000","447,847","62,032,610,500","138,500","139,500","137,500","30,508,292","220,276,479"
2016-09-09,"139,500",500,"430,914","59,904,406,500","138,000","140,000","137,500","30,728,569","220,276,479"
2016-09-08,"139,000",0,"604,332","83,704,923,000","139,000","140,000","136,500","30,618,431","220,276,479"
2016-09-07,"139,000",-500,"515,978","71,910,780,500","139,500","140,500","138,000","30,618,431","220,276,479"
2016-09-06,"139,500",500,"455,216","63,248,463,500","138,500","140,000","138,000","30,728,569","220,276,479"
2016-09-05,"139,000","4,000","681,920","93,992,703,000","136,000","139,000","136,000","30,618,431","220,276,479"
2016-09-02,"135,000","3,500","1,129,376","152,470,713,000","132,500","136,500","132,000","29,737,325","220,276,479"
2016-09-01,"131,500","-1,500","572,941","75,581,943,886","133,000","133,500","131,500","28,966,357","220,276,479"
2016-08-31,"133,000",500,"621,524","82,451,127,500","132,000","133,500","131,000","29,296,772","220,276,479"
2016-08-30,"132,500","-1,500","331,306","44,162,692,000","133,500","135,000","132,500","29,186,633","220,276,479"
2016-08-29,"134,000","-1,500","328,229","43,872,009,500","134,000","134,500","133,000","29,517,048","220,276,479"
2016-08-26,"135,500","-1,000","426,273","57,927,989,000","136,500","137,000","135,000","29,847,463","220,276,479"
2016-08-25,"136,500","1,000","880,226","119,910,840,000","136,000","138,000","134,000","30,067,739","220,276,479"
2016-08-24,"135,500","3,000","725,511","97,468,660,000","132,000","135,500","131,500","29,847,463","220,276,479"
2016-08-23,"132,500",500,"421,660","56,066,929,500","133,000","134,500","132,000","29,186,633","220,276,479"
2016-08-22,"132,000",-500,"400,250","52,822,481,012","132,500","133,000","131,000","29,076,495","220,276,479"
2016-08-19,"132,500",0,"375,138","49,817,390,000","133,000","134,000","132,000","29,186,633","220,276,479"
2016-08-18,"132,500","-2,500","501,557","66,624,329,850","134,500","135,000","132,000","29,186,633","220,276,479"
2016-08-17,"135,000","2,000","456,621","61,281,034,621","133,500","135,000","133,000","29,737,325","220,276,479"
2016-08-16,"133,000","-3,000","564,040","75,597,790,000","136,000","137,000","133,000","29,296,772","220,276,479"
2016-08-12,"136,000","1,500","441,448","59,855,452,000","135,000","136,000","134,500","29,957,601","220,276,479"
2016-08-11,"134,500",500,"340,296","45,683,270,000","134,000","135,000","133,500","29,627,186","220,276,479"
2016-08-10,"134,000","-2,500","495,316","67,019,290,000","135,500","137,000","134,000","29,517,048","220,276,479"
